ensembl_gene_id,external_gene_name,ensembl_peptide_id,uniprotswissprot,chromosome_name,band
ENSG00000104356,POP1,ENSP00000428945,,8,q22.2
ENSG00000177459,ERICH5,ENSP00000315614,Q6P6B1,8,q22.2
ENSG00000147586,MRPS28,ENSP00000276585,Q9Y2Q9,8,q21.13
ENSG00000176566,DCAF4L2,ENSP00000316496,Q8NA75,8,q21.3
ENSG00000137571,SLCO5A1,ENSP00000260126,Q9H2Y9,8,q13.3
ENSG00000120963,ZNF706,ENSP00000427761,Q9Y5V0,8,q22.3
ENSG00000164924,YWHAZ,ENSP00000379287,P63104,8,q22.3
ENSG00000165392,WRN,ENSP00000498593,,8,p12
ENSG00000156482,RPL30,ENSP00000428085,P62888,8,q22.2
ENSG00000164893,SLC7A13,ENSP00000297524,Q8TCU3,8,q21.3
ENSG00000185015,CA13,ENSP00000318912,Q8N1Q1,8,q21.2
ENSG00000265817,FSBP,ENSP00000462684,,8,q22.1
ENSG00000104361,NIPAL2,ENSP00000407087,Q9H841,8,q22.2
ENSG00000104267,CA2,ENSP00000285379,P00918,8,q21.2
ENSG00000132541,RIDA,ENSP00000254878,P52758,8,q22.2
ENSG00000147669,POLR2K,ENSP00000342889,P53803,8,q22.2
ENSG00000123124,WWP1,ENSP00000427793,Q9H0M0,8,q21.3
ENSG00000205133,TRIQK,ENSP00000429517,Q629K1,8,q22.1
ENSG00000184672,RALYL,ENSP00000427787,,8,q21.2
ENSG00000164794,KCNV1,ENSP00000435954,Q6PIU1,8,q23.2
ENSG00000156467,UQCRB,ENSP00000287022,P14927,8,q22.1
ENSG00000104341,LAPTM4B,ENSP00000402301,Q86VI4,8,q22.1
ENSG00000147432,CHRNB3,ENSP00000433913,,8,p11.21
ENSG00000034239,CLXN,ENSP00000429644,,8,q11.21
ENSG00000180543,TSPYL5,ENSP00000322802,Q86VY4,8,q22.1
ENSG00000156486,KCNS2,ENSP00000287042,Q9ULS6,8,q22.2
ENSG00000197275,RAD54B,ENSP00000336606,Q9Y620,8,q22.1
ENSG00000104517,UBR5,ENSP00000429084,O95071,8,q22.3
ENSG00000104313,EYA1,ENSP00000373394,Q99502,8,q13.3
ENSG00000147570,DNAJC5B,ENSP00000276570,Q9UF47,8,q13.1
ENSG00000156471,PTDSS1,ENSP00000430548,P48651,8,q22.1
ENSG00000164761,TNFRSF11B,ENSP00000297350,O00300,8,q24.12
ENSG00000019549,SNAI2,ENSP00000020945,O43623,8,q11.21
ENSG00000172167,MTBP,ENSP00000430771,Q96DY7,8,q24.12
ENSG00000156469,MTERF3,ENSP00000429400,,8,q22.1
ENSG00000172172,MRPL13,ENSP00000428229,,8,q24.12
ENSG00000136999,CCN3,ENSP00000259526,P48745,8,q24.12
ENSG00000164841,TMEM74,ENSP00000297459,Q96NL1,8,q23.1
ENSG00000156804,FBXO32,ENSP00000428205,Q969P5,8,q24.13
ENSG00000132561,MATN2,ENSP00000429977,O00339,8,q22.1
ENSG00000156509,FBXO43,ENSP00000403293,Q4G163,8,q22.2
ENSG00000120899,PTK2B,ENSP00000380638,Q14289,8,p21.2
ENSG00000155097,ATP6V1C1,ENSP00000428204,,8,q22.3
ENSG00000104490,NCALD,ENSP00000220931,P61601,8,q22.3
ENSG00000104537,ANXA13,ENSP00000262219,P27216,8,q24.13
ENSG00000023287,RB1CC1,ENSP00000025008,Q8TDY2,8,q11.23
ENSG00000165078,CPA6,ENSP00000491129,Q8N4T0,8,q13.2
ENSG00000155087,ODF1,ENSP00000285402,Q14990,8,q22.3
ENSG00000164758,MED30,ENSP00000297347,Q96HR3,8,q24.11
ENSG00000121039,RDH10,ENSP00000240285,Q8IZV5,8,q21.11
ENSG00000034677,RNF19A,ENSP00000428968,Q9NV58,8,q22.2
ENSG00000104388,RAB2A,ENSP00000262646,P61019,8,q12.1
ENSG00000104375,STK3,ENSP00000390500,Q13188,8,q22.2
ENSG00000147614,ATP6V0D2,ENSP00000429731,,8,q21.3
ENSG00000198846,TOX,ENSP00000354842,O94900,8,q12.1
ENSG00000153317,ASAP1,ENSP00000429391,,8,q24.22
ENSG00000180828,BHLHE22,ENSP00000318799,Q8NFJ8,8,q12.3
ENSG00000147676,MAL2,ENSP00000483044,,8,q24.12
ENSG00000182674,KCNB2,ENSP00000430846,Q92953,8,q21.11
ENSG00000176853,FAM91A1,ENSP00000429491,,8,q24.13
ENSG00000155926,SLA,ENSP00000337548,Q13239,8,q24.22
ENSG00000046889,PREX2,ENSP00000288368,Q70Z35,8,q13.2
ENSG00000184374,COLEC10,ENSP00000332723,Q9Y6Z7,8,q24.12
ENSG00000156787,TBC1D31,ENSP00000428486,,8,q24.13
ENSG00000169946,ZFPM2,ENSP00000384179,Q8WW38,8,q22.3
ENSG00000169439,SDC2,ENSP00000307046,P34741,8,q22.1
ENSG00000205038,PKHD1L1,ENSP00000367655,Q86WI1,8,q23.1
ENSG00000083307,GRHL2,ENSP00000430473,,8,q22.3
ENSG00000147592,LACTB2,ENSP00000428801,Q53H82,8,q13.3
ENSG00000067167,TRAM1,ENSP00000428052,,8,q13.3
ENSG00000167656,LY6D,ENSP00000301263,Q14210,8,q24.3
ENSG00000140396,NCOA2,ENSP00000399968,Q15596,8,q13.3
ENSG00000042832,TG,ENSP00000427871,,8,q24.22
ENSG00000164764,SBSPON,ENSP00000297354,Q8IVN8,8,q21.11
ENSG00000104499,GML,ENSP00000430799,,8,q24.3
ENSG00000197353,LYPD2,ENSP00000352163,Q6UXB3,8,q24.3
ENSG00000283992,SLURP2,ENSP00000319846,P0DP57,8,q24.3
ENSG00000179142,CYP11B2,ENSP00000325822,P19099,8,q24.3
ENSG00000147655,RSPO2,ENSP00000428940,Q6UXX9,8,q23.1
ENSG00000126233,SLURP1,ENSP00000246515,P55000,8,q24.3
ENSG00000155897,ADCY8,ENSP00000286355,P40145,8,q24.22
ENSG00000180155,LYNX1,ENSP00000478390,P0DP58,8,q24.3
ENSG00000284505,LYNX1-SLURP2,ENSP00000428713,,8,q24.3
ENSG00000178764,ZHX2,ENSP00000314709,Q9Y6X8,8,q24.13
ENSG00000147604,RPL7,ENSP00000379731,,8,q21.11
ENSG00000104324,CPQ,ENSP00000220763,Q9Y646,8,q22.1
ENSG00000136986,DERL1,ENSP00000259512,Q9BUN8,8,q24.13
ENSG00000066855,MTFR1,ENSP00000429450,,8,q13.1
ENSG00000164796,CSMD3,ENSP00000345799,Q7Z407,8,q23.3
ENSG00000130193,THEM6,ENSP00000338607,Q8WUY1,8,q24.3
ENSG00000164929,BAALC,ENSP00000312457,Q8WXS3,8,q22.3
ENSG00000172164,SNTB1,ENSP00000378965,Q13884,8,q24.12
ENSG00000047249,ATP6V1H,ENSP00000347359,Q9UI12,8,q11.23
ENSG00000181195,PENK,ENSP00000430268,,8,q12.1
ENSG00000182307,C8orf33,ENSP00000330361,Q9H7E9,8,q24.3
ENSG00000156795,NTAQ1,ENSP00000287387,Q96HA8,8,q24.13
ENSG00000104332,SFRP1,ENSP00000220772,Q8N474,8,p11.21
ENSG00000147573,TRIM55,ENSP00000323913,Q9BYV6,8,q13.1
ENSG00000147571,CRH,ENSP00000276571,P06850,8,q13.1
ENSG00000170961,HAS2,ENSP00000306991,Q92819,8,q24.13
ENSG00000156802,ATAD2,ENSP00000429331,,8,q24.13
ENSG00000288611,NPBWR1,ENSP00000501711,P48145,8,q11.23
ENSG00000147535,PLPP5,ENSP00000434916,Q8NEB5,8,p11.23
ENSG00000147548,NSD3,ENSP00000313983,Q9BZ95,8,p11.23
ENSG00000104415,CCN4,ENSP00000367093,,8,q24.22
ENSG00000160882,CYP11B1,ENSP00000292427,P15538,8,q24.3
ENSG00000129696,TTI2,ENSP00000353971,Q6NXR4,8,p12
ENSG00000205268,PDE7A,ENSP00000385632,Q13946,8,q13.1
ENSG00000104450,SPAG1,ENSP00000427716,Q07617,8,q22.2
ENSG00000104435,STMN2,ENSP00000220876,Q93045,8,q21.13
ENSG00000154328,NEIL2,ENSP00000394023,Q969S2,8,p23.1
ENSG00000104369,JPH1,ENSP00000344488,Q9HDC5,8,q21.11
ENSG00000104760,FGL1,ENSP00000381133,Q08830,8,p22
ENSG00000104763,ASAH1,ENSP00000490272,Q13510,8,p22
ENSG00000137561,TTPA,ENSP00000260116,P49638,8,q12.3
ENSG00000185728,YTHDF3,ENSP00000481497,,8,q12.3
ENSG00000137558,PI15,ENSP00000497041,O43692,8,q21.13
ENSG00000104381,GDAP1,ENSP00000502198,,8,q21.11
ENSG00000277586,NEFL,ENSP00000482169,P07196,8,p21.2
ENSG00000260428,SCX,ENSP00000476384,Q7RTU7,8,q24.3
ENSG00000185122,HSF1,ENSP00000383590,,8,q24.3
ENSG00000185000,DGAT1,ENSP00000482264,O75907,8,q24.3
ENSG00000261678,SCRT1,ENSP00000455711,Q9BWW7,8,q24.3
ENSG00000182325,FBXL6,ENSP00000330098,Q8N531,8,q24.3
ENSG00000173137,ADCK5,ENSP00000473494,,8,q24.3
ENSG00000071894,CPSF1,ENSP00000483775,,8,q24.3
ENSG00000147804,SLC39A4,ENSP00000276833,Q6P5W5,8,q24.3
ENSG00000160948,VPS28,ENSP00000366565,Q9UK41,8,q24.3
ENSG00000261236,BOP1,ENSP00000455106,Q14137,8,q24.3
ENSG00000185803,SLC52A2,ENSP00000502294,Q9HAB3,8,q24.3
ENSG00000171428,NAT1,ENSP00000307218,P18440,8,p22
ENSG00000022567,SLC45A4,ENSP00000429059,Q5BKX6,8,q24.3
ENSG00000204882,GPR20,ENSP00000366970,Q99678,8,q24.3
ENSG00000172680,MOS,ENSP00000310722,P00540,8,q12.1
ENSG00000181690,PLAG1,ENSP00000325546,Q6DJT9,8,q12.1
ENSG00000170791,CHCHD7,ENSP00000429635,Q9BUK0,8,q12.1
ENSG00000104419,NDRG1,ENSP00000319977,Q92597,8,q24.22
ENSG00000104447,TRPS1,ENSP00000379065,Q9UHF7,8,q23.3
ENSG00000120910,PPP3CC,ENSP00000429379,,8,p21.3
ENSG00000168522,FNTA,ENSP00000437208,,8,p11.21
ENSG00000165102,HGSNAT,ENSP00000368965,Q68CP4,8,p11.21
ENSG00000188877,POTEA,ENSP00000492265,,8,p11.1
ENSG00000168333,PPDPFL,ENSP00000430392,Q8WWR9,8,q11.21
ENSG00000198010,DLGAP2,ENSP00000489774,,8,p23.3
ENSG00000185900,POMK,ENSP00000502774,Q9H5K3,8,p11.21
ENSG00000129292,PHF20L1,ENSP00000378777,,8,q24.22
ENSG00000136960,ENPP2,ENSP00000259486,Q13822,8,q24.12
ENSG00000165046,LETM2,ENSP00000432080,,8,p11.23
ENSG00000214814,FER1L6,ENSP00000428280,Q2WGJ9,8,q24.13
ENSG00000261787,TCF24,ENSP00000455444,Q7RTU0,8,q13.1
ENSG00000121022,COPS5,ENSP00000350512,Q92905,8,q13.1
ENSG00000066777,ARFGEF1,ENSP00000428429,,8,q13.2
ENSG00000181135,ZNF707,ENSP00000434791,,8,q24.3
ENSG00000255181,CCDC166,ENSP00000437468,P0CW27,8,q24.3
ENSG00000181085,MAPK15,ENSP00000337691,Q8TD08,8,q24.3
ENSG00000180921,FAM83H,ENSP00000373565,Q6ZRV2,8,q24.3
ENSG00000180900,SCRIB,ENSP00000322938,Q14160,8,q24.3
ENSG00000185189,NRBP2,ENSP00000414055,Q9NSY0,8,q24.3
ENSG00000261150,EPPK1,ENSP00000484472,P58107,8,q24.3
ENSG00000178685,PARP10,ENSP00000431620,,8,q24.3
ENSG00000178719,GRINA,ENSP00000378507,Q7Z429,8,q24.3
ENSG00000186583,SPATC1,ENSP00000366690,Q76KD6,8,q24.3
ENSG00000178814,OPLAH,ENSP00000480476,O14841,8,q24.3
ENSG00000179091,CYC1,ENSP00000317159,P08574,8,q24.3
ENSG00000179526,SHARPIN,ENSP00000432355,,8,q24.3
ENSG00000179698,WDR97,ENSP00000435391,,8,q24.3
ENSG00000235173,HGH1,ENSP00000321320,Q9BTY7,8,q24.3
ENSG00000164938,TP53INP1,ENSP00000390063,Q96A56,8,q22.1
ENSG00000175073,VCPIP1,ENSP00000309031,Q96JH7,8,q13.1
ENSG00000288602,C8orf44-SGK3,ENSP00000501424,,8,q13.1
ENSG00000104205,SGK3,ENSP00000430463,Q96BR1,8,q13.1
ENSG00000178460,MCMDC2,ENSP00000379837,Q4G0Z9,8,q13.1
ENSG00000147364,FBXO25,ENSP00000428872,,8,p23.3
ENSG00000174417,TRHR,ENSP00000430711,P34981,8,q23.1
ENSG00000120533,ENY2,ENSP00000428514,,8,q23.1
ENSG00000120526,NUDCD1,ENSP00000239690,Q96RS6,8,q23.1
ENSG00000186106,ANKRD46,ENSP00000429015,Q86W74,8,q22.3
ENSG00000174226,SNX31,ENSP00000312368,Q8N9S9,8,q22.3
ENSG00000070756,PABPC1,ENSP00000430716,,8,q22.3
ENSG00000104412,EMC2,ENSP00000430122,,8,q23.1
ENSG00000169427,KCNK9,ENSP00000429847,Q9NPC2,8,q24.3
ENSG00000104472,CHRAC1,ENSP00000428697,,8,q24.3
ENSG00000104408,EIF3E,ENSP00000503596,,8,q23.1
ENSG00000008988,RPS20,ENSP00000478703,,8,q12.1
ENSG00000169499,PLEKHA2,ENSP00000430938,,8,p11.22
ENSG00000169495,HTRA4,ENSP00000305919,P83105,8,p11.22
ENSG00000169490,TM2D2,ENSP00000391674,Q9BX73,8,p11.22
ENSG00000197140,ADAM32,ENSP00000427735,,8,p11.22
ENSG00000147601,TERF1,ENSP00000504760,,8,q21.11
ENSG00000137563,GGH,ENSP00000503731,,8,q12.3
ENSG00000104218,CSPP1,ENSP00000501645,,8,q13.1
ENSG00000083168,KAT6A,ENSP00000265713,Q92794,8,p11.21
ENSG00000104368,PLAT,ENSP00000220809,P00750,8,p11.21
ENSG00000070501,POLB,ENSP00000432084,,8,p11.21
ENSG00000104371,DKK4,ENSP00000220812,Q9UBT3,8,p11.21
ENSG00000078668,VDAC3,ENSP00000428977,,8,p11.21
ENSG00000183665,TRMT12,ENSP00000329858,Q53H54,8,q24.13
ENSG00000147687,TATDN1,ENSP00000431052,,8,q24.13
ENSG00000147684,NDUFB9,ENSP00000497750,,8,q24.13
ENSG00000170873,MTSS1,ENSP00000429064,O43312,8,q24.13
ENSG00000104687,GSR,ENSP00000221130,P00390,8,p12
ENSG00000104691,UBXN8,ENSP00000477532,,8,p12
ENSG00000104695,PPP2CB,ENSP00000429927,,8,p12
ENSG00000133863,TEX15,ENSP00000492713,,8,p12
ENSG00000165071,TMEM71,ENSP00000428772,,8,q24.22
ENSG00000168615,ADAM9,ENSP00000503418,,8,p11.22
ENSG00000185942,NKAIN3,ENSP00000501789,,8,q12.3
ENSG00000105339,DENND3,ENSP00000430625,,8,q24.3
ENSG00000203499,IQANK1,ENSP00000490151,,8,q24.3
ENSG00000177570,SAMD12,ENSP00000387133,,8,q24.12
ENSG00000104635,SLC39A14,ENSP00000352779,Q15043,8,p21.3
ENSG00000158806,NPM2,ENSP00000429984,,8,p21.3
ENSG00000158815,FGF17,ENSP00000431041,O60258,8,p21.3
ENSG00000158863,FHIP2B,ENSP00000289921,Q86V87,8,p21.3
ENSG00000168453,HR,ENSP00000370826,O43593,8,p21.3
ENSG00000168476,REEP4,ENSP00000333889,Q9H6H4,8,p21.3
ENSG00000168481,LGI3,ENSP00000399121,Q8N145,8,p21.3
ENSG00000168487,BMP1,ENSP00000380915,,8,p21.3
ENSG00000168490,PHYHIP,ENSP00000415491,Q92561,8,p21.3
ENSG00000168495,POLR3D,ENSP00000303088,P05423,8,p21.3
ENSG00000197181,PIWIL2,ENSP00000349208,Q8TC59,8,p21.3
ENSG00000164919,COX6C,ENSP00000428702,P09669,8,q22.2
ENSG00000176623,RMDN1,ENSP00000429287,,8,q21.3
ENSG00000085719,CPNE3,ENSP00000477590,O75131,8,q21.3
ENSG00000170289,CNGB3,ENSP00000428329,,8,q21.3
ENSG00000168484,SFTPC,ENSP00000316152,P11686,8,p21.3
ENSG00000174429,ABRA,ENSP00000311436,Q8N0Z2,8,q23.1
ENSG00000104290,FZD3,ENSP00000437489,Q9NPG1,8,p21.1
ENSG00000104299,INTS9,ENSP00000427952,,8,p21.1
ENSG00000104365,IKBKB,ENSP00000430684,O14920,8,p11.21
ENSG00000164830,OXR1,ENSP00000429205,Q8N573,8,q23.1
ENSG00000184489,PTP4A3,ENSP00000428758,O75365,8,q24.3
ENSG00000170786,SDR16C5,ENSP00000379947,Q8N3Y7,8,q12.1
ENSG00000175305,CCNE2,ENSP00000429089,O96020,8,q22.1
ENSG00000176269,OR4F21,ENSP00000318878,O95013,8,p23.3
ENSG00000180053,NKX2-6,ENSP00000320089,A6NCS4,8,p21.2
ENSG00000180190,TDRP,ENSP00000315111,Q86YL5,8,p23.3
ENSG00000147650,LRP12,ENSP00000399148,Q9Y561,8,q22.3
ENSG00000182759,MAFA,ENSP00000328364,Q8NHW3,8,q24.3
ENSG00000014164,ZC3H3,ENSP00000262577,Q8IXZ2,8,q24.3
ENSG00000104518,GSDMD,ENSP00000433209,P57764,8,q24.3
ENSG00000204839,MROH6,ENSP00000434244,,8,q24.3
ENSG00000147813,NAPRT,ENSP00000478911,,8,q24.3
ENSG00000179886,TIGD5,ENSP00000421489,Q53EQ6,8,q24.3
ENSG00000104524,PYCR3,ENSP00000480945,Q53H96,8,q24.3
ENSG00000104522,GFUS,ENSP00000432088,,8,q24.3
ENSG00000183309,ZNF623,ENSP00000435232,O75123,8,q24.3
ENSG00000164953,TMEM67,ENSP00000508192,,8,q22.1
ENSG00000155090,KLF10,ENSP00000285407,Q13118,8,q22.3
ENSG00000215262,KCNU1,ENSP00000429951,,8,p11.23
ENSG00000132549,VPS13B,ENSP00000430900,Q7Z7G8,8,q22.2
ENSG00000161016,RPL8,ENSP00000437062,,8,q24.3
ENSG00000170619,COMMD5,ENSP00000436382,,8,q24.3
ENSG00000196150,ZNF250,ENSP00000431551,,8,q24.3
ENSG00000170631,ZNF16,ENSP00000378369,P17020,8,q24.3
ENSG00000179832,MROH1,ENSP00000321737,Q8NDA8,8,q24.3
ENSG00000182197,EXT1,ENSP00000367446,Q16394,8,q24.11
ENSG00000104643,MTMR9,ENSP00000221086,Q96QG7,8,p23.1
ENSG00000177710,SLC35G5,ENSP00000371872,Q96KT7,8,p23.1
ENSG00000226430,USP17L7,ENSP00000485337,P0C7H9,8,p23.1
ENSG00000182372,CLN8,ENSP00000488898,,8,p23.3
ENSG00000283239,KBTBD11-OT1,ENSP00000489726,,8,p23.3
ENSG00000104728,ARHGEF10,ENSP00000340297,O15013,8,p23.3
ENSG00000176595,KBTBD11,ENSP00000321544,O94819,8,p23.3
ENSG00000036448,MYOM2,ENSP00000262113,P54296,8,p23.3
ENSG00000076554,TPD52,ENSP00000368390,P55327,8,q21.13
ENSG00000185697,MYBL1,ENSP00000429633,P10243,8,q13.1
ENSG00000120896,SORBS3,ENSP00000240123,O60504,8,p21.3
ENSG00000164756,SLC30A8,ENSP00000428545,Q8IWU4,8,q24.11
ENSG00000205883,DEFB135,ENSP00000371643,Q30KP9,8,p23.1
ENSG00000172748,ZNF596,ENSP00000429671,,8,p23.3
ENSG00000147647,DPYS,ENSP00000276651,Q14117,8,q22.3
ENSG00000164935,DCSTAMP,ENSP00000480546,Q9H295,8,q22.3
ENSG00000175946,KLHL38,ENSP00000321475,Q2WGJ6,8,q24.13
ENSG00000091879,ANGPT2,ENSP00000486858,O15123,8,p23.1
ENSG00000155189,AGPAT5,ENSP00000285518,Q9NUQ2,8,p23.1
ENSG00000136574,GATA4,ENSP00000435043,,8,p23.1
ENSG00000147316,MCPH1,ENSP00000430962,Q8NEM0,8,p23.1
ENSG00000169122,FAM110B,ENSP00000509301,Q8TC76,8,q12.1
ENSG00000131203,IDO1,ENSP00000429297,,8,p11.21
ENSG00000132294,EFR3A,ENSP00000254624,Q14156,8,q24.22
ENSG00000253117,OC90,ENSP00000254627,Q02509,8,q24.22
ENSG00000147679,UTP23,ENSP00000428455,,8,q24.11
ENSG00000205002,AARD,ENSP00000367528,Q4LEZ3,8,q24.11
ENSG00000008853,RHOBTB2,ENSP00000427926,Q9BYZ6,8,p21.3
ENSG00000120889,TNFRSF10B,ENSP00000276431,O14763,8,p21.3
ENSG00000173535,TNFRSF10C,ENSP00000428235,,8,p21.3
ENSG00000173530,TNFRSF10D,ENSP00000310263,Q9UBN6,8,p21.3
ENSG00000104689,TNFRSF10A,ENSP00000221132,O00220,8,p21.3
ENSG00000147457,CHMP7,ENSP00000380794,Q8WUX9,8,p21.3
ENSG00000132297,HHLA1,ENSP00000388322,C9JL84,8,q24.22
ENSG00000167702,KIFC2,ENSP00000494595,,8,q24.3
ENSG00000160973,FOXH1,ENSP00000366534,O75593,8,q24.3
ENSG00000160972,PPP1R16A,ENSP00000391126,Q96I34,8,q24.3
ENSG00000167701,GPT,ENSP00000433586,P24298,8,q24.3
ENSG00000167700,MFSD3,ENSP00000301327,Q96ES6,8,q24.3
ENSG00000160957,RECQL4,ENSP00000482313,O94761,8,q24.3
ENSG00000160959,LRRC14,ENSP00000436452,,8,q24.3
ENSG00000254402,LRRC24,ENSP00000434849,Q50LG9,8,q24.3
ENSG00000213563,C8orf82,ENSP00000436621,Q6P1X6,8,q24.3
ENSG00000198169,ZNF251,ENSP00000292562,Q9BRH9,8,q24.3
ENSG00000197363,ZNF517,ENSP00000435166,Q6ZMY9,8,q24.3
ENSG00000147677,EIF3H,ENSP00000429931,O15372,8,q24.11
ENSG00000187955,COL14A1,ENSP00000428851,,8,q24.12
ENSG00000129295,DNAAF11,ENSP00000484634,Q86X45,8,q24.22
ENSG00000104497,SNX16,ENSP00000322631,P57768,8,q21.13
ENSG00000147439,BIN3,ENSP00000276416,Q9NQY0,8,p21.3
ENSG00000132554,RGS22,ENSP00000354109,Q8NE09,8,q22.2
ENSG00000183117,CSMD1,ENSP00000334828,,8,p23.2
ENSG00000160949,TONSL,ENSP00000386239,Q96HA7,8,q24.3
ENSG00000156466,GDF6,ENSP00000287020,Q6KF10,8,q22.1
ENSG00000241852,C8orf58,ENSP00000386265,Q8NAV2,8,p21.3
ENSG00000188343,CIBAR1,ENSP00000430217,,8,q22.1
ENSG00000048392,RRM2B,ENSP00000251810,Q7LG56,8,q22.3
ENSG00000164754,RAD21,ENSP00000509687,O60216,8,q24.11
ENSG00000274443,C8orf89,ENSP00000485524,P0DMQ9,8,q21.11
ENSG00000178209,PLEC,ENSP00000344848,Q15149,8,q24.3
ENSG00000064313,TAF2,ENSP00000367406,Q6P1X5,8,q24.12
ENSG00000104343,UBE2W,ENSP00000428835,,8,q21.11
ENSG00000154582,ELOC,ENSP00000473408,,8,q21.11
ENSG00000175606,TMEM70,ENSP00000407695,,8,q21.11
ENSG00000154589,LY96,ENSP00000284818,Q9Y6Y9,8,q21.11
ENSG00000178125,PPP1R42,ENSP00000508980,,8,q13.1
ENSG00000183808,RBM12B,ENSP00000430474,Q8IXT5,8,q22.1
