ensembl_gene_id,external_gene_name,ensembl_peptide_id,uniprotswissprot,chromosome_name,band
ENSG00000142178,SIK1,ENSP00000270162,P57059,21,q22.3
ENSG00000160207,HSF2BP,ENSP00000291560,O75031,21,q22.3
ENSG00000234289,H2BC12L,ENSP00000481622,P57053,21,q22.3
ENSG00000142182,DNMT3L,ENSP00000486001,Q9UJW3,21,q22.3
ENSG00000160224,AIRE,ENSP00000291582,O43918,21,q22.3
ENSG00000141959,PFKL,ENSP00000381052,,21,q22.3
ENSG00000160226,CFAP410,ENSP00000344566,O43822,21,q22.3
ENSG00000160233,LRRC3,ENSP00000291592,Q9BY71,21,q22.3
ENSG00000175894,TSPEAR,ENSP00000321987,Q8WU66,21,q22.3
ENSG00000215455,KRTAP10-1,ENSP00000383226,P60331,21,q22.3
ENSG00000205445,KRTAP10-2,ENSP00000375479,P60368,21,q22.3
ENSG00000212935,KRTAP10-3,ENSP00000375478,P60369,21,q22.3
ENSG00000241123,KRTAP10-5,ENSP00000383223,P60370,21,q22.3
ENSG00000188155,KRTAP10-6,ENSP00000383219,P60371,21,q22.3
ENSG00000272804,KRTAP10-7,ENSP00000476821,P60409,21,q22.3
ENSG00000187766,KRTAP10-8,ENSP00000335565,P60410,21,q22.3
ENSG00000221859,KRTAP10-10,ENSP00000369438,P60014,21,q22.3
ENSG00000243489,KRTAP10-11,ENSP00000334197,P60412,21,q22.3
ENSG00000212933,KRTAP12-4,ENSP00000375476,P60329,21,q22.3
ENSG00000205439,KRTAP12-3,ENSP00000381005,P60328,21,q22.3
ENSG00000221864,KRTAP12-2,ENSP00000354001,P59991,21,q22.3
ENSG00000187175,KRTAP12-1,ENSP00000375475,P59990,21,q22.3
ENSG00000184787,UBE2G2,ENSP00000338348,P60604,21,q22.3
ENSG00000183255,PTTG1IP,ENSP00000380984,,21,q22.3
ENSG00000186866,POFUT2,ENSP00000329682,Q9Y2G5,21,q22.3
ENSG00000183570,PCBP3,ENSP00000383168,P57721,21,q22.3
ENSG00000184012,TMPRSS2,ENSP00000504602,,21,q22.3
ENSG00000157601,MX1,ENSP00000505189,P20591,21,q22.3
ENSG00000183486,MX2,ENSP00000393975,,21,q22.3
ENSG00000157578,LCA5L,ENSP00000370046,O95447,21,q22.2
ENSG00000154723,ATP5PF,ENSP00000382971,,21,q21.3
ENSG00000160284,SPATC1L,ENSP00000333869,Q9H0A9,21,q22.3
ENSG00000160285,LSS,ENSP00000348762,P48449,21,q22.3
ENSG00000160282,FTCD,ENSP00000507847,,21,q22.3
ENSG00000159267,HLCS,ENSP00000502087,P50747,21,q22.13
ENSG00000180509,KCNE1,ENSP00000412498,P15382,21,q22.12
ENSG00000142156,COL6A1,ENSP00000355180,P12109,21,q22.3
ENSG00000205927,OLIG2,ENSP00000391183,,21,q22.11
ENSG00000184221,OLIG1,ENSP00000371785,Q8TAK6,21,q22.11
ENSG00000160180,TFF3,ENSP00000430690,Q07654,21,q22.3
ENSG00000166351,POTED,ENSP00000299443,Q86YR6,21,q11.2
ENSG00000177398,UMODL1,ENSP00000383279,Q5DID0,21,q22.3
ENSG00000155313,USP25,ENSP00000285679,Q9UHP3,21,q21.1
ENSG00000183640,KRTAP8-1,ENSP00000332805,Q8IUC2,21,q22.11
ENSG00000274749,KRTAP7-1,ENSP00000479656,Q8IUC3,21,q22.11
ENSG00000182591,KRTAP11-1,ENSP00000330720,Q8IUC1,21,q22.11
ENSG00000206102,KRTAP19-8,ENSP00000372272,Q3LI54,21,q22.11
ENSG00000142168,SOD1,ENSP00000374645,,21,q22.11
ENSG00000142197,DOP1B,ENSP00000510799,,21,q22.12
ENSG00000233056,ERVH48-1,ENSP00000504647,M5A8F1,21,q22.3
ENSG00000188992,LIPI,ENSP00000505323,Q6XZB0,21,q11.2
ENSG00000221837,KRTAP10-9,ENSP00000381009,P60411,21,q22.3
ENSG00000157554,ERG,ENSP00000381877,,21,q22.2
ENSG00000215454,KRTAP10-4,ENSP00000383225,P60372,21,q22.3
ENSG00000142185,TRPM2,ENSP00000300482,O94759,21,q22.3
ENSG00000183067,IGSF5,ENSP00000369962,Q9NSI5,21,q22.2
ENSG00000183778,B3GALT5,ENSP00000369994,Q9Y2C3,21,q22.2
ENSG00000160294,MCM3AP,ENSP00000291688,O60318,21,q22.3
ENSG00000182362,YBEY,ENSP00000380813,P58557,21,q22.3
ENSG00000160298,C21orf58,ENSP00000431312,,21,q22.3
ENSG00000159131,GART,ENSP00000371253,P22102,21,q22.11
ENSG00000159147,DONSON,ENSP00000476496,,21,q22.11
ENSG00000142188,TMEM50B,ENSP00000397773,P56557,21,q22.11
ENSG00000243646,IL10RB,ENSP00000290200,Q08334,21,q22.11
ENSG00000159128,IFNGR2,ENSP00000290219,P38484,21,q22.11
ENSG00000157538,VPS26C,ENSP00000311399,O14972,21,q22.13
ENSG00000182670,TTC3,ENSP00000512889,P53804,21,q22.13
ENSG00000160255,ITGB2,ENSP00000380950,P05107,21,q22.3
ENSG00000197683,KRTAP26-1,ENSP00000353742,Q6PEX3,21,q22.11
ENSG00000206107,KRTAP27-1,ENSP00000372286,Q3LI81,21,q22.11
ENSG00000182816,KRTAP13-2,ENSP00000382777,Q52LG2,21,q22.11
ENSG00000198390,KRTAP13-1,ENSP00000347635,Q8IUC0,21,q22.11
ENSG00000186970,KRTAP15-1,ENSP00000334866,Q3LI76,21,q22.11
ENSG00000184351,KRTAP19-1,ENSP00000375108,Q8IUB9,21,q22.11
ENSG00000186965,KRTAP19-2,ENSP00000335660,Q3LHN2,21,q22.11
ENSG00000244025,KRTAP19-3,ENSP00000386376,Q7Z4W3,21,q22.11
ENSG00000186967,KRTAP19-4,ENSP00000335567,Q3LI73,21,q22.11
ENSG00000186977,KRTAP19-5,ENSP00000334985,Q3LI72,21,q22.11
ENSG00000186925,KRTAP19-6,ENSP00000375107,Q3LI70,21,q22.11
ENSG00000244362,KRTAP19-7,ENSP00000334696,Q3SYF9,21,q22.11
ENSG00000206106,KRTAP22-2,ENSP00000372281,Q3LI68,21,q22.11
ENSG00000212938,KRTAP6-3,ENSP00000375482,Q3LI67,21,q22.11
ENSG00000186924,KRTAP22-1,ENSP00000333887,Q3MIV0,21,q22.11
ENSG00000244624,KRTAP20-1,ENSP00000335503,Q3LI63,21,q22.11
ENSG00000206105,KRTAP20-4,ENSP00000372278,Q3LI62,21,q22.11
ENSG00000184032,KRTAP20-2,ENSP00000330746,Q3LI61,21,q22.11
ENSG00000206104,KRTAP20-3,ENSP00000372276,Q3LI60,21,q22.11
ENSG00000231068,KRTAP21-3,ENSP00000404517,Q3LHN1,21,q22.11
ENSG00000187026,KRTAP21-2,ENSP00000334287,Q3LI59,21,q22.11
ENSG00000187005,KRTAP21-1,ENSP00000335566,Q3LI58,21,q22.11
ENSG00000186980,KRTAP23-1,ENSP00000346536,A1A580,21,q22.11
ENSG00000240432,KRTAP13-3,ENSP00000375109,Q3SY46,21,q22.11
ENSG00000156299,TIAM1,ENSP00000286827,Q13009,21,q22.11
ENSG00000185437,SH3BGR,ENSP00000370011,P55822,21,q22.2
ENSG00000160221,GATD3,ENSP00000494347,,21,q22.3
ENSG00000186971,KRTAP13-4,ENSP00000334834,Q3LI77,21,q22.11
ENSG00000186930,KRTAP6-2,ENSP00000334560,Q3LI66,21,q22.11
ENSG00000184724,KRTAP6-1,ENSP00000332690,Q3LI64,21,q22.11
ENSG00000160223,ICOSLG,ENSP00000494882,,21,q22.3
ENSG00000159110,IFNAR2,ENSP00000508013,P48551,21,q22.11
ENSG00000160299,PCNT,ENSP00000511987,,21,q22.3
ENSG00000142166,IFNAR1,ENSP00000514785,P17181,21,q22.11
ENSG00000159140,SON,ENSP00000348984,P18583,21,q22.11
ENSG00000197381,ADARB1,ENSP00000015877,P78563,21,q22.3
ENSG00000249624,IFNAR2-IL10RB,ENSP00000508125,,21,q22.11
ENSG00000180530,NRIP1,ENSP00000383060,P48552,21,q21.1
ENSG00000159200,RCAN1,ENSP00000320768,P53805,21,q22.12
ENSG00000171189,GRIK1,ENSP00000373777,P39086,21,q21.3
ENSG00000142192,APP,ENSP00000346129,P05067,21,q21.3
ENSG00000189169,KRTAP10-12,ENSP00000383216,P60413,21,q22.3
ENSG00000198862,LTN1,ENSP00000354977,O94822,21,q21.3
ENSG00000156253,RWDD2B,ENSP00000418693,P57060,21,q21.3
ENSG00000156256,USP16,ENSP00000382857,Q9Y5T5,21,q21.3
ENSG00000156261,CCT8,ENSP00000407748,,21,q21.3
ENSG00000156265,MAP3K7CL,ENSP00000518225,,21,q21.3
ENSG00000142173,COL6A2,ENSP00000380870,P12110,21,q22.3
ENSG00000177692,DNAJC28,ENSP00000371373,Q9NX36,21,q22.11
ENSG00000160256,SLX9,ENSP00000404964,,21,q22.3
ENSG00000157542,KCNJ6,ENSP00000477437,P48051,21,q22.13
ENSG00000160213,CSTB,ENSP00000492123,,21,q22.3
ENSG00000159216,RUNX1,ENSP00000340690,Q01196,21,q22.12
ENSG00000185808,PIGP,ENSP00000420037,P57054,21,q22.13
ENSG00000159259,CHAF1B,ENSP00000315700,Q13112,21,q22.12
ENSG00000159261,CLDN14,ENSP00000382092,O95500,21,q22.13
ENSG00000243927,MRPS6,ENSP00000382250,P82932,21,q22.11
ENSG00000198743,SLC5A3,ENSP00000370543,P53794,21,q22.11
ENSG00000159197,KCNE2,ENSP00000520524,,21,q22.11
ENSG00000166265,CYYR1,ENSP00000299340,Q96J86,21,q21.3
ENSG00000160202,CRYAA,ENSP00000291554,P02489,21,q22.3
ENSG00000160310,PRMT2,ENSP00000411984,P55345,21,q22.3
ENSG00000160179,ABCG1,ENSP00000381475,P45844,21,q22.3
ENSG00000160305,DIP2A,ENSP00000392066,Q14689,21,q22.3
ENSG00000160307,S100B,ENSP00000291700,P04271,21,q22.3
ENSG00000205670,SMIM11,ENSP00000382238,,21,q22.11
ENSG00000222018,C21orf140,ENSP00000386791,B9A014,21,q22.12
ENSG00000243627,SMIM34,ENSP00000520926,,21,q22.12
