ensembl_gene_id,external_gene_name,ensembl_peptide_id,uniprotswissprot,chromosome_name,band
ENSG00000151470,C4orf33,ENSP00000281146,Q8N1A6,4,q28.2
ENSG00000145358,DDIT4L,ENSP00000354830,Q96D03,4,q24
ENSG00000151466,SCLT1,ENSP00000498519,,4,q28.2
ENSG00000138769,CDKL2,ENSP00000412365,Q92772,4,q21.1
ENSG00000138639,ARHGAP24,ENSP00000378611,Q8N264,4,q21.23
ENSG00000138640,FAM13A,ENSP00000378450,O94988,4,q22.1
ENSG00000070190,DAPP1,ENSP00000296414,,4,q23
ENSG00000138650,PCDH10,ENSP00000480512,Q9P2E7,4,q28.3
ENSG00000170153,RNF150,ENSP00000425840,Q9ULK6,4,q31.21
ENSG00000109445,ZNF330,ENSP00000262990,Q9Y3S2,4,q31.21
ENSG00000151962,RBM46,ENSP00000424500,Q8TBY0,4,q32.1
ENSG00000151623,NR3C2,ENSP00000341390,P08235,4,q31.23
ENSG00000164124,TMEM144,ENSP00000425266,,4,q32.1
ENSG00000138764,CCNG2,ENSP00000315743,Q16589,4,q21.1
ENSG00000164169,PRMT9,ENSP00000314396,Q6P2P2,4,q31.23
ENSG00000151458,ANKRD50,ENSP00000425658,Q9ULJ7,4,q28.1
ENSG00000077684,JADE1,ENSP00000423737,Q6IE81,4,q28.2
ENSG00000163629,PTPN13,ENSP00000408368,Q12923,4,q21.3
ENSG00000145451,GLRA3,ENSP00000274093,O75311,4,q34.1
ENSG00000154447,SH3RF1,ENSP00000284637,Q7Z6J0,4,q33
ENSG00000170390,DCLK2,ENSP00000296550,Q8N568,4,q31.23
ENSG00000168785,TSPAN5,ENSP00000421808,,4,q23
ENSG00000052795,FNIP2,ENSP00000264433,Q9P278,4,q32.1
ENSG00000164128,NPY1R,ENSP00000354652,P25929,4,q32.2
ENSG00000198498,TMA16,ENSP00000425347,,4,q32.2
ENSG00000163110,PDLIM5,ENSP00000352210,Q96HC4,4,q22.3
ENSG00000121207,LRAT,ENSP00000422324,,4,q32.1
ENSG00000168556,ING2,ENSP00000307183,Q9H160,4,q35.1
ENSG00000168843,FSTL5,ENSP00000305334,Q8N475,4,q32.2
ENSG00000071205,ARHGAP10,ENSP00000336923,A1A4S6,4,q31.23
ENSG00000164303,ENPP6,ENSP00000296741,Q6UWR7,4,q35.1
ENSG00000182552,RWDD4,ENSP00000388920,Q6NW29,4,q35.1
ENSG00000164168,TMEM184C,ENSP00000296582,Q9NVA4,4,q31.23
ENSG00000164136,IL15,ENSP00000323505,P40933,4,q31.21
ENSG00000164129,NPY5R,ENSP00000339377,Q15761,4,q32.2
ENSG00000164123,SPMIP2,ENSP00000412215,Q96LM5,4,q32.1
ENSG00000038295,TLL1,ENSP00000061240,O43897,4,q32.3
ENSG00000164114,MAP9,ENSP00000310593,Q49MG5,4,q32.1
ENSG00000109576,AADAT,ENSP00000336808,Q8N5Z0,4,q33
ENSG00000168594,ADAM29,ENSP00000427370,,4,q34.1
ENSG00000164122,ASB5,ENSP00000296525,Q8WWX0,4,q34.2
ENSG00000150628,SPATA4,ENSP00000280191,Q8NEY3,4,q34.2
ENSG00000145414,NAF1,ENSP00000427518,,4,q32.2
ENSG00000185758,CLDN24,ENSP00000438400,A6NM45,4,q35.1
ENSG00000164144,ARFIP1,ENSP00000395083,P53367,4,q31.3
ENSG00000218336,TENM3,ENSP00000421320,,4,q34.3
ENSG00000173320,STOX2,ENSP00000422118,,4,q35.1
ENSG00000129128,SPCS3,ENSP00000427463,P61009,4,q34.2
ENSG00000184108,TRIML1,ENSP00000327738,Q8N9V2,4,q35.2
ENSG00000151617,EDNRA,ENSP00000425354,P25101,4,q31.22
ENSG00000196104,SPOCK3,ENSP00000349677,Q9BQ16,4,q32.3
ENSG00000198948,MFAP3L,ENSP00000377307,O75121,4,q33
ENSG00000109466,KLHL2,ENSP00000226725,O95198,4,q32.3
ENSG00000151729,SLC25A4,ENSP00000281456,P12235,4,q35.1
ENSG00000164031,DNAJB14,ENSP00000404381,Q8TBM8,4,q23
ENSG00000171509,RXFP1,ENSP00000423306,,4,q32.1
ENSG00000151612,ZNF827,ENSP00000499383,,4,q31.22
ENSG00000197410,DCHS2,ENSP00000349768,Q6V1P9,4,q31.3
ENSG00000168564,CDKN2AIP,ENSP00000427108,Q9NXV6,4,q35.1
ENSG00000179059,ZFP42,ENSP00000424662,Q96MM3,4,q35.2
ENSG00000151718,WWC2,ENSP00000384222,Q6AWC2,4,q35.1
ENSG00000164120,HPGD,ENSP00000296522,P15428,4,q34.1
ENSG00000168538,TRAPPC11,ENSP00000335371,Q7Z392,4,q35.1
ENSG00000151005,TKTL2,ENSP00000280605,Q9H0I9,4,q32.2
ENSG00000174145,NWD2,ENSP00000309501,Q9ULI1,4,p14
ENSG00000185149,NPY2R,ENSP00000332591,P49146,4,q32.1
ENSG00000170448,NFXL1,ENSP00000333113,Q6ZNB6,4,p12
ENSG00000163293,NIPAL1,ENSP00000295461,Q6NVV3,4,p12
ENSG00000226887,ERVMER34-1,ENSP00000460602,Q9H9K5,4,q12
ENSG00000128045,RASL11B,ENSP00000248706,Q9BPW5,4,q12
ENSG00000164113,ADAD1,ENSP00000390510,,4,q27
ENSG00000248329,APELA,ENSP00000484618,P0DMC3,4,q32.3
ENSG00000176979,TRIM60,ENSP00000497401,Q495X7,4,q32.3
ENSG00000187689,AMTN,ENSP00000341013,Q6UX39,4,q13.3
ENSG00000132464,ENAM,ENSP00000379383,Q9NRM1,4,q13.3
ENSG00000132467,UTP3,ENSP00000254803,Q9NQZ2,4,q13.3
ENSG00000018189,RUFY3,ENSP00000426165,,4,q13.3
ENSG00000231396,USP17L10,ENSP00000403760,C9JJH3,4,p16.1
ENSG00000233136,USP17L11,ENSP00000400880,C9JVI0,4,p16.1
ENSG00000227551,USP17L12,ENSP00000389443,C9JPN9,4,p16.1
ENSG00000232399,USP17L13,ENSP00000414392,C9JLJ4,4,p16.1
ENSG00000249104,USP17L17,ENSP00000422621,D6RBQ6,4,p16.1
ENSG00000250844,USP17L18,ENSP00000423503,D6R9N7,4,p16.1
ENSG00000250913,USP17L23,ENSP00000424077,D6RBM5,4,p16.1
ENSG00000227140,USP17L5,ENSP00000425955,A8MUK1,4,p16.1
ENSG00000235780,USP17L27,ENSP00000423211,Q0WX57,4,p16.1
ENSG00000231051,USP17L28,ENSP00000423777,Q0WX57,4,p16.1
ENSG00000231637,USP17L29,ENSP00000422969,Q0WX57,4,p16.1
ENSG00000228856,USP17L30,ENSP00000422887,Q0WX57,4,p16.1
ENSG00000250745,USP17L20,ENSP00000427264,D6RJB6,4,p16.1
ENSG00000249811,USP17L21,ENSP00000422216,D6R901,4,p16.1
ENSG00000248933,USP17L22,ENSP00000423115,D6RA61,4,p16.1
ENSG00000232264,USP17L24,ENSP00000425375,Q0WX57,4,p16.1
ENSG00000230430,USP17L25,ENSP00000422097,Q0WX57,4,p16.1
ENSG00000229579,USP17L26,ENSP00000427366,Q0WX57,4,p16.1
ENSG00000248920,USP17L19,ENSP00000425582,D6RCP7,4,p16.1
ENSG00000250298,GIMD1,ENSP00000491450,P0DJR0,4,q24
ENSG00000170917,NUDT6,ENSP00000420843,,4,q28.1
ENSG00000109471,IL2,ENSP00000226730,P60568,4,q27
ENSG00000138698,RAP1GDS1,ENSP00000425992,,4,q23
ENSG00000163626,COX18,ENSP00000295890,Q8N8Q8,4,q13.3
ENSG00000172399,MYOZ2,ENSP00000306997,Q9NPC6,4,q26
ENSG00000173542,MOB1B,ENSP00000427216,,4,q13.3
ENSG00000174792,ODAPH,ENSP00000421429,,4,q21.1
ENSG00000164104,HMGB2,ENSP00000296503,P26583,4,q34.1
ENSG00000164105,SAP30,ENSP00000296504,O75446,4,q34.1
ENSG00000164106,SCRG1,ENSP00000296506,O75711,4,q34.1
ENSG00000164107,HAND2,ENSP00000427084,,4,q34.1
ENSG00000118579,MED28,ENSP00000237380,Q9H204,4,p15.32
ENSG00000047662,FAM184B,ENSP00000265018,Q9ULE4,4,p15.31
ENSG00000163257,DCAF16,ENSP00000371682,Q9NXF7,4,p15.31
ENSG00000109805,NCAPG,ENSP00000251496,Q9BPX3,4,p15.31
ENSG00000151014,NOCT,ENSP00000280614,Q9UK39,4,q31.1
ENSG00000137463,MGARP,ENSP00000381928,Q8TDB4,4,q31.1
ENSG00000109390,NDUFC1,ENSP00000425882,O43677,4,q31.1
ENSG00000163950,SLBP,ENSP00000417686,Q14493,4,p16.3
ENSG00000168924,LETM1,ENSP00000305653,O95202,4,p16.3
ENSG00000004468,CD38,ENSP00000427277,P28907,4,p15.32
ENSG00000137440,FGFBP1,ENSP00000371770,Q14512,4,p15.32
ENSG00000137441,FGFBP2,ENSP00000259989,Q9BYJ0,4,p15.32
ENSG00000007062,PROM1,ENSP00000423860,,4,p15.32
ENSG00000169762,TAPT1,ENSP00000385347,Q6NXT6,4,p15.32
ENSG00000145375,AFG2A,ENSP00000502453,,4,q28.1
ENSG00000164056,SPRY1,ENSP00000421622,,4,q28.1
ENSG00000084092,NOA1,ENSP00000264230,Q8NC60,4,q12
ENSG00000047315,POLR2B,ENSP00000408638,,4,q12
ENSG00000163453,IGFBP7,ENSP00000295666,Q16270,4,q12
ENSG00000084093,REST,ENSP00000490969,,4,q12
ENSG00000164111,ANXA5,ENSP00000296511,P08758,4,q27
ENSG00000123737,EXOSC9,ENSP00000368984,Q06265,4,q27
ENSG00000145386,CCNA2,ENSP00000274026,P20248,4,q27
ENSG00000138686,BBS7,ENSP00000264499,Q8IWZ6,4,q27
ENSG00000138741,TRPC3,ENSP00000368966,Q13507,4,q27
ENSG00000118564,FBXL5,ENSP00000344866,Q9UKA1,4,p15.32
ENSG00000237765,FAM200B,ENSP00000501577,,4,p15.32
ENSG00000109743,BST1,ENSP00000265016,Q10588,4,p15.32
ENSG00000109193,SULT1E1,ENSP00000226444,P49888,4,q13.3
ENSG00000126545,CSN1S1,ENSP00000246891,P47710,4,q13.3
ENSG00000126549,STATH,ENSP00000370448,P02808,4,q13.3
ENSG00000126550,HTN1,ENSP00000424501,P15515,4,q13.3
ENSG00000187533,PRR27,ENSP00000426249,Q6MZM9,4,q13.3
ENSG00000205649,HTN3,ENSP00000432561,P15516,4,q13.3
ENSG00000132465,JCHAIN,ENSP00000254801,P01591,4,q13.3
ENSG00000186212,SOWAHB,ENSP00000334879,A6NEL2,4,q21.1
ENSG00000134962,KLB,ENSP00000257408,Q86Z14,4,p14
ENSG00000121897,LIAS,ENSP00000492540,,4,p14
ENSG00000109814,UGDH,ENSP00000319501,O60701,4,p14
ENSG00000163682,RPL9,ENSP00000494697,P32969,4,p14
ENSG00000145331,TRMT10A,ENSP00000378343,Q8TBZ6,4,q23
ENSG00000109339,MAPK10,ENSP00000493178,,4,q21.3
ENSG00000151834,GABRA2,ENSP00000421828,P47869,4,p12
ENSG00000177300,CLDN22,ENSP00000318113,Q8N7P3,4,q35.1
ENSG00000197057,DTHD1,ENSP00000350103,Q6ZMT9,4,p14
ENSG00000168743,NPNT,ENSP00000426951,,4,q24
ENSG00000053900,ANAPC4,ENSP00000318775,Q9UJX5,4,p15.2
ENSG00000163145,C1QTNF7,ENSP00000380812,,4,p15.32
ENSG00000164116,GUCY1A1,ENSP00000424361,Q02108,4,q32.1
ENSG00000061918,GUCY1B1,ENSP00000427226,,4,q32.1
ENSG00000196159,FAT4,ENSP00000501473,,4,q28.1
ENSG00000134851,TMEM165,ENSP00000425449,,4,q12
ENSG00000121211,MND1,ENSP00000477758,,4,q31.3
ENSG00000163633,C4orf36,ENSP00000295898,Q96KX1,4,q21.3
ENSG00000145332,KLHL8,ENSP00000273963,Q9P2G9,4,q22.1
ENSG00000170509,HSD17B13,ENSP00000305438,Q7Z5P4,4,q22.1
ENSG00000198189,HSD17B11,ENSP00000351035,Q8NBQ5,4,q22.1
ENSG00000151615,POU4F2,ENSP00000281321,Q12837,4,q31.22
ENSG00000223569,USP17L15,ENSP00000410621,C9J2P7,4,p16.1
ENSG00000198515,CNGA1,ENSP00000384264,P29973,4,p12
ENSG00000163291,PAQR3,ENSP00000426875,Q6TCH7,4,q21.21
ENSG00000164306,PRIMPOL,ENSP00000421913,,4,q35.1
ENSG00000151725,CENPU,ENSP00000281453,Q71F23,4,q35.1
ENSG00000168769,TET2,ENSP00000306705,Q6N021,4,q24
ENSG00000138684,IL21,ENSP00000497915,Q9HBE4,4,q27
ENSG00000181004,BBS12,ENSP00000438273,Q6ZW61,4,q27
ENSG00000185049,NELFA,ENSP00000445757,,4,p16.3
ENSG00000185818,NAT8L,ENSP00000413064,Q8N9F0,4,p16.3
ENSG00000109685,NSD2,ENSP00000423972,O96028,4,p16.3
ENSG00000138768,USO1,ENSP00000444850,O60763,4,q21.1
ENSG00000090316,MAEA,ENSP00000422215,,4,p16.3
ENSG00000163945,UVSSA,ENSP00000504268,,4,p16.3
ENSG00000235608,NKX1-1,ENSP00000407978,Q15270,4,p16.3
ENSG00000170801,HTRA3,ENSP00000303766,P83110,4,p16.1
ENSG00000138646,HERC5,ENSP00000264350,Q9UII4,4,q22.1
ENSG00000145337,PYURF,ENSP00000273968,Q96I23,4,q22.1
ENSG00000255072,PIGY,ENSP00000432688,Q3MUY2,4,q22.1
ENSG00000164125,GASK1B,ENSP00000465976,Q6UWH4,4,q32.1
ENSG00000137449,CPEB2,ENSP00000424084,,4,p15.32
ENSG00000234828,IQCM,ENSP00000490518,A0A1B0GVH7,4,q31.23
ENSG00000109180,OCIAD1,ENSP00000423381,,4,p11
ENSG00000138758,SEPTIN11,ENSP00000264893,Q9NVA2,4,q21.1
ENSG00000138738,PRDM5,ENSP00000264808,Q9NQX1,4,q27
ENSG00000189184,PCDH18,ENSP00000355082,Q9HCL0,4,q28.3
ENSG00000150627,WDR17,ENSP00000422763,Q8IZU2,4,q34.2
ENSG00000138757,G3BP2,ENSP00000504312,,4,q21.1
ENSG00000138795,LEF1,ENSP00000369284,Q9UJU2,4,q25
ENSG00000157869,RAB28,ENSP00000424899,,4,p15.33
ENSG00000256394,ASIC5,ENSP00000442477,Q9NY37,4,q32.1
ENSG00000151790,TDO2,ENSP00000423394,,4,q32.1
ENSG00000256043,CTSO,ENSP00000506416,,4,q32.1
ENSG00000170522,ELOVL6,ENSP00000304736,Q9H5J4,4,q25
ENSG00000138660,AP1AR,ENSP00000274000,Q63HQ0,4,q25
ENSG00000109736,MFSD10,ENSP00000426907,,4,p16.3
ENSG00000087269,NOP14,ENSP00000405068,P78316,4,p16.3
ENSG00000125388,GRK4,ENSP00000381129,P32298,4,p16.3
ENSG00000188981,MSANTD1,ENSP00000423547,,4,p16.3
ENSG00000173085,COQ2,ENSP00000426242,,4,q21.23
ENSG00000173083,HPSE,ENSP00000308107,Q9Y251,4,q21.23
ENSG00000163312,HELQ,ENSP00000424186,,4,q21.23
ENSG00000163319,MRPS18C,ENSP00000427169,,4,q21.23
ENSG00000163322,ABRAXAS1,ENSP00000369857,Q6UWZ7,4,q21.23
ENSG00000109511,ANXA10,ENSP00000352248,Q9UJ72,4,q32.3
ENSG00000137628,DDX60,ENSP00000506501,,4,q32.3
ENSG00000128052,KDR,ENSP00000263923,P35968,4,q12
ENSG00000163297,ANTXR2,ENSP00000385575,P58335,4,q21.21
ENSG00000163394,CCKAR,ENSP00000295589,P32238,4,p15.2
ENSG00000128039,SRD5A3,ENSP00000506601,,4,q12
ENSG00000153012,LGI2,ENSP00000371548,Q8N0V4,4,p15.2
ENSG00000038210,PI4K2B,ENSP00000423373,,4,p15.2
ENSG00000109618,SEPSECS,ENSP00000371535,Q9HD40,4,p15.2
ENSG00000153132,CLGN,ENSP00000326699,O14967,4,q31.1
ENSG00000205301,MGAT4D,ENSP00000421185,A6NG13,4,q31.1
ENSG00000179387,ELMOD2,ENSP00000476419,,4,q31.1
ENSG00000109424,UCP1,ENSP00000262999,P25874,4,q31.1
ENSG00000121895,TMEM156,ENSP00000371364,Q8N614,4,p14
ENSG00000138794,CASP6,ENSP00000285333,P55212,4,q25
ENSG00000123739,PLA2G12A,ENSP00000243501,Q9BZM1,4,q25
ENSG00000109534,GAR1,ENSP00000378127,Q9NY12,4,q25
ENSG00000180245,RRH,ENSP00000314992,O14718,4,q25
ENSG00000183423,LRIT3,ENSP00000469759,Q3SXY7,4,q25
ENSG00000138813,C4orf17,ENSP00000427663,,4,q23
ENSG00000138823,MTTP,ENSP00000400821,P55157,4,q23
ENSG00000170365,SMAD1,ENSP00000424959,,4,q31.21
ENSG00000237136,C4orf51,ENSP00000391404,C9J302,4,q31.21
ENSG00000151611,MMAA,ENSP00000497680,Q8IVH4,4,q31.21
ENSG00000145242,EPHA5,ENSP00000273854,P54756,4,q13.2
ENSG00000137460,FHDC1,ENSP00000427567,Q9C0D6,4,q31.3
ENSG00000129187,DCTD,ENSP00000425462,,4,q35.1
ENSG00000137473,TTC29,ENSP00000423505,,4,q31.22
ENSG00000138756,BMP2K,ENSP00000373662,,4,q21.21
ENSG00000153130,SCOC,ENSP00000377755,Q9UIL1,4,q31.1
ENSG00000109771,LRP2BP,ENSP00000332681,Q9P2M1,4,q35.1
ENSG00000205208,C4orf46,ENSP00000368503,Q504U0,4,q32.1
ENSG00000171503,ETFDH,ENSP00000508122,,4,q32.1
ENSG00000171497,PPID,ENSP00000303754,Q08752,4,q32.1
ENSG00000029559,IBSP,ENSP00000226284,P21815,4,q22.1
ENSG00000118762,PKD2,ENSP00000237596,Q13563,4,q22.1
ENSG00000118777,ABCG2,ENSP00000498246,Q9UNQ0,4,q22.1
ENSG00000196526,AFAP1,ENSP00000353402,Q8N556,4,p16.1
ENSG00000138772,ANXA3,ENSP00000423068,,4,q21.21
ENSG00000138759,FRAS1,ENSP00000423809,Q86XX4,4,q21.21
ENSG00000152591,DSPP,ENSP00000498766,Q9NZW4,4,q22.1
ENSG00000155016,CYP2U1,ENSP00000333212,Q7Z449,4,q25
ENSG00000138821,SLC39A8,ENSP00000394548,,4,q24
ENSG00000109323,MANBA,ENSP00000495247,O00462,4,q24
ENSG00000109332,UBE2D3,ENSP00000396901,P61077,4,q24
ENSG00000145391,SETD7,ENSP00000427300,,4,q31.1
ENSG00000085871,MGST2,ENSP00000482639,Q99735,4,q31.1
ENSG00000164022,AIMP1,ENSP00000423681,,4,q24
ENSG00000157426,AASDH,ENSP00000409656,Q4L235,4,q12
ENSG00000128059,PPAT,ENSP00000264220,Q06203,4,q12
ENSG00000081041,CXCL2,ENSP00000427279,P19875,4,q13.3
ENSG00000182585,EPGN,ENSP00000411898,Q6UW88,4,q13.3
ENSG00000138796,HADH,ENSP00000425952,,4,q25
ENSG00000138755,CXCL9,ENSP00000354901,Q07325,4,q21.1
ENSG00000169245,CXCL10,ENSP00000305651,P02778,4,q21.1
ENSG00000169248,CXCL11,ENSP00000306884,O14625,4,q21.1
ENSG00000189157,FAM47E,ENSP00000422262,Q6ZV65,4,q21.1
ENSG00000272414,FAM47E-STBD1,ENSP00000422067,,4,q21.1
ENSG00000118804,STBD1,ENSP00000237642,O95210,4,q21.1
ENSG00000151806,GUF1,ENSP00000281543,Q8N442,4,p12
ENSG00000163281,GNPDA2,ENSP00000477137,,4,p12
ENSG00000180801,ARSJ,ENSP00000320219,Q5FYB0,4,q26
ENSG00000125089,SH3TC1,ENSP00000426035,,4,p16.1
ENSG00000152592,DMP1,ENSP00000340935,Q13316,4,q22.1
ENSG00000118785,SPP1,ENSP00000237623,P10451,4,q22.1
ENSG00000109501,WFS1,ENSP00000423337,O76024,4,p16.1
ENSG00000172493,AFF1,ENSP00000378578,P51825,4,q21.3
ENSG00000196344,ADH7,ENSP00000209665,P40394,4,q23
ENSG00000177752,YIPF7,ENSP00000507774,,4,p12
ENSG00000056291,NPFFR2,ENSP00000307822,Q9Y5X5,4,q13.3
ENSG00000197386,HTT,ENSP00000506169,,4,p16.3
ENSG00000109790,KLHL5,ENSP00000261425,Q96PQ7,4,p14
ENSG00000163743,RCHY1,ENSP00000321239,Q96PM5,4,q21.1
ENSG00000248713,C4orf54,ENSP00000427555,D6RIA3,4,q23
ENSG00000197888,UGT2B17,ENSP00000320401,O75795,4,q13.2
ENSG00000196620,UGT2B15,ENSP00000341045,P54855,4,q13.2
ENSG00000013810,TACC3,ENSP00000415914,,4,p16.3
ENSG00000156234,CXCL13,ENSP00000286758,O43927,4,q21.1
ENSG00000179046,TRIML2,ENSP00000422581,Q8N7C3,4,q35.2
