ensembl_gene_id,external_gene_name,ensembl_peptide_id,uniprotswissprot,chromosome_name,band
ENSG00000175189,INHBC,ENSP00000308716,P55103,12,q13.3
ENSG00000111087,GLI1,ENSP00000228682,P08151,12,q13.3
ENSG00000123329,ARHGAP9,ENSP00000394307,Q9BRR9,12,q13.3
ENSG00000166986,MARS1,ENSP00000446168,P56192,12,q13.3
ENSG00000166987,MBD6,ENSP00000448070,,12,q13.3
ENSG00000166908,PIP4K2C,ENSP00000412035,Q8TBX8,12,q13.3
ENSG00000178498,DTX3,ENSP00000449294,Q8N9I9,12,q13.3
ENSG00000240771,ARHGEF25,ENSP00000335560,Q86VW2,12,q13.3
ENSG00000135454,B4GALNT1,ENSP00000341562,Q00973,12,q13.3
ENSG00000135452,TSPAN31,ENSP00000448209,,12,q14.1
ENSG00000135446,CDK4,ENSP00000257904,P11802,12,q14.1
ENSG00000139266,MARCHF9,ENSP00000266643,Q86YJ5,12,q14.1
ENSG00000037897,METTL1,ENSP00000314441,Q9UBP6,12,q14.1
ENSG00000123427,EEF1AKMT3,ENSP00000447718,,12,q14.1
ENSG00000123297,TSFM,ENSP00000440987,P43897,12,q14.1
ENSG00000165805,C12orf50,ENSP00000298699,Q8NA57,12,q21.32
ENSG00000133641,RLIG1,ENSP00000448194,Q8N999,12,q21.32
ENSG00000158113,LRRC43,ENSP00000438751,,12,q24.31
ENSG00000204671,IL31,ENSP00000366234,Q6EBC2,12,q24.31
ENSG00000176383,B3GNT4,ENSP00000438840,Q9C0J1,12,q24.31
ENSG00000166130,IKBIP,ENSP00000376762,Q70UQ0,12,q23.1
ENSG00000139194,RBP5,ENSP00000266560,P82980,12,p13.31
ENSG00000139182,CLSTN3,ENSP00000443959,,12,p13.31
ENSG00000166268,MYRFL,ENSP00000448753,Q96LU7,12,q15
ENSG00000135643,KCNMB4,ENSP00000258111,Q86W47,12,q15
ENSG00000175899,A2M,ENSP00000323929,P01023,12,p13.31
ENSG00000166148,AVPR1A,ENSP00000299178,P37288,12,q14.2
ENSG00000174099,MSRB3,ENSP00000347324,Q8IXL7,12,q14.3
ENSG00000235162,C12orf75,ENSP00000448536,Q8TAD7,12,q23.3
ENSG00000090612,ZNF268,ENSP00000444412,Q14587,12,q24.33
ENSG00000127334,DYRK2,ENSP00000440839,,12,q15
ENSG00000136051,WASHC4,ENSP00000450243,,12,q23.3
ENSG00000166006,KCNC2,ENSP00000448301,Q96PR1,12,q21.1
ENSG00000133858,ZFC3H1,ENSP00000368017,O60293,12,q21.1
ENSG00000111077,TNS2,ENSP00000369232,Q63HR2,12,q13.13
ENSG00000002016,RAD52,ENSP00000351284,P43351,12,p13.33
ENSG00000111684,LPCAT3,ENSP00000261407,Q6P1A2,12,p13.31
ENSG00000159403,C1R,ENSP00000497341,,12,p13.31
ENSG00000139197,PEX5,ENSP00000441553,,12,p13.31
ENSG00000139438,FAM222A,ENSP00000443292,Q5U5X8,12,q24.11
ENSG00000111199,TRPV4,ENSP00000406191,Q9HBA0,12,q24.11
ENSG00000139433,GLTP,ENSP00000315263,Q9NZD2,12,q24.11
ENSG00000139151,PLCZ1,ENSP00000438679,,12,p12.3
ENSG00000177938,CAPZA3,ENSP00000326238,Q96KX2,12,p12.3
ENSG00000139144,PIK3C2G,ENSP00000501770,O75747,12,p12.3
ENSG00000083782,EPYC,ENSP00000261172,Q99645,12,q21.33
ENSG00000139329,LUM,ENSP00000266718,P51884,12,q21.33
ENSG00000011465,DCN,ENSP00000052754,P07585,12,q21.33
ENSG00000111775,COX6A1,ENSP00000229379,P12074,12,q24.31
ENSG00000170855,TRIAP1,ENSP00000449795,O43715,12,q24.31
ENSG00000257218,GATC,ENSP00000448397,,12,q24.31
ENSG00000088986,DYNLL1,ENSP00000376297,P63167,12,q24.31
ENSG00000110871,COQ5,ENSP00000288532,Q5HYK3,12,q24.31
ENSG00000167272,POP5,ENSP00000341791,Q969H6,12,q24.31
ENSG00000139537,CCDC65,ENSP00000266984,Q8IXS2,12,q13.12
ENSG00000134285,FKBP11,ENSP00000412403,,12,q13.12
ENSG00000169884,WNT10B,ENSP00000301061,O00744,12,q13.12
ENSG00000181418,DDN,ENSP00000390590,O94850,12,q13.12
ENSG00000167550,RHEBL1,ENSP00000301068,Q8TAI7,12,q13.12
ENSG00000139549,DHH,ENSP00000497483,O43323,12,q13.12
ENSG00000123416,TUBA1B,ENSP00000336799,P68363,12,q13.12
ENSG00000134287,ARF3,ENSP00000256682,P61204,12,q13.12
ENSG00000111652,COPS7A,ENSP00000487362,,12,p13.31
ENSG00000089692,LAG3,ENSP00000413825,P18627,12,p13.31
ENSG00000010610,CD4,ENSP00000011653,P01730,12,p13.31
ENSG00000250510,GPR162,ENSP00000399670,Q16538,12,p13.31
ENSG00000110811,P3H3,ENSP00000478600,Q8IVL6,12,p13.31
ENSG00000111664,GNB3,ENSP00000501677,,12,p13.31
ENSG00000010626,LRRC23,ENSP00000402554,,12,p13.31
ENSG00000111674,ENO2,ENSP00000445788,,12,p13.31
ENSG00000111676,ATN1,ENSP00000349076,P54259,12,p13.31
ENSG00000111678,C12orf57,ENSP00000440602,Q99622,12,p13.31
ENSG00000111679,PTPN6,ENSP00000443393,,12,p13.31
ENSG00000111669,TPI1,ENSP00000229270,P60174,12,p13.31
ENSG00000204842,ATXN2,ENSP00000496055,,12,q24.12
ENSG00000187109,NAP1L1,ENSP00000477538,P55209,12,q21.2
ENSG00000078237,TIGAR,ENSP00000488928,,12,p13.32
ENSG00000118972,FGF23,ENSP00000237837,Q9GZV9,12,p13.32
ENSG00000118971,CCND2,ENSP00000502654,P30279,12,p13.32
ENSG00000135414,GDF11,ENSP00000257868,O95390,12,q13.2
ENSG00000205323,SARNP,ENSP00000449409,P82979,12,q13.2
ENSG00000123353,ORMDL2,ENSP00000447834,,12,q13.2
ENSG00000123342,MMP19,ENSP00000313437,Q99542,12,q13.2
ENSG00000065357,DGKA,ENSP00000446515,,12,q13.2
ENSG00000184574,LPAR5,ENSP00000393098,Q9H1C0,12,p13.31
ENSG00000111644,ACRBP,ENSP00000229243,Q8NEB7,12,p13.31
ENSG00000111653,ING4,ENSP00000343396,Q9UNL4,12,p13.31
ENSG00000170426,SDR9C7,ENSP00000293502,Q8NEX9,12,q13.3
ENSG00000166856,GPR182,ENSP00000300098,O15218,12,q13.3
ENSG00000166860,ZBTB39,ENSP00000300101,O15060,12,q13.3
ENSG00000166863,TAC3,ENSP00000404056,Q9UHF0,12,q13.3
ENSG00000166866,MYO1A,ENSP00000300119,Q9UBC5,12,q13.3
ENSG00000166881,NEMP1,ENSP00000368701,O14524,12,q13.3
ENSG00000166886,NAB2,ENSP00000341491,Q15742,12,q13.3
ENSG00000061273,HDAC7,ENSP00000351326,Q8WUI4,12,q13.11
ENSG00000111424,VDR,ENSP00000449573,P11473,12,q13.11
ENSG00000134291,TMEM106C,ENSP00000447622,,12,q13.11
ENSG00000139219,COL2A1,ENSP00000369889,P02458,12,q13.11
ENSG00000086598,TMED2,ENSP00000405845,,12,q24.31
ENSG00000111364,DDX55,ENSP00000238146,Q8NHQ9,12,q24.31
ENSG00000111361,EIF2B1,ENSP00000416250,Q14232,12,q24.31
ENSG00000111358,GTF2H3,ENSP00000481711,,12,q24.31
ENSG00000185344,ATP6V0A2,ENSP00000332247,Q9Y487,12,q24.31
ENSG00000197653,DNAH10,ENSP00000386770,,12,q24.31
ENSG00000152137,HSPB8,ENSP00000281938,Q9UJY1,12,q24.23
ENSG00000110841,PPFIBP1,ENSP00000442462,,12,p11.23
ENSG00000174236,REP15,ENSP00000310335,Q6BDI9,12,p11.22
ENSG00000061794,MRPS35,ENSP00000437990,,12,p11.22
ENSG00000087448,KLHL42,ENSP00000444748,,12,p11.22
ENSG00000087494,PTHLH,ENSP00000379213,P12272,12,p11.22
ENSG00000198707,CEP290,ENSP00000446905,,12,q21.32
ENSG00000110799,VWF,ENSP00000261405,P04275,12,p13.31
ENSG00000198855,FICD,ENSP00000446479,Q9BVA6,12,q23.3
ENSG00000075856,SART3,ENSP00000449386,Q15020,12,q23.3
ENSG00000136003,ISCU,ENSP00000310623,Q9H1K1,12,q23.3
ENSG00000183160,TMEM119,ENSP00000376553,Q4V9L6,12,q23.3
ENSG00000134531,EMP1,ENSP00000410755,,12,p13.1
ENSG00000063046,EIF4B,ENSP00000262056,P23588,12,q13.13
ENSG00000139116,KIF21A,ENSP00000490369,,12,q12
ENSG00000184613,NELL2,ENSP00000390680,Q99435,12,q12
ENSG00000139330,KERA,ENSP00000266719,O60938,12,q21.33
ENSG00000127328,RAB3IP,ENSP00000247833,Q96QF0,12,q15
ENSG00000177675,CD163L1,ENSP00000438217,,12,p13.31
ENSG00000186815,TPCN1,ENSP00000447806,,12,q24.13
ENSG00000110880,CORO1C,ENSP00000261401,Q9ULV4,12,q24.11
ENSG00000123066,MED13L,ENSP00000281928,Q71F56,12,q24.21
ENSG00000118307,DNAI7,ENSP00000379310,,12,p12.1
ENSG00000205707,ETFRF1,ENSP00000450584,Q6IPR1,12,p12.1
ENSG00000205693,MANSC4,ENSP00000370673,A6NHS7,12,p11.22
ENSG00000139445,FOXN4,ENSP00000299162,Q96NZ1,12,q24.11
ENSG00000110906,KCTD10,ENSP00000228495,Q9H3F6,12,q24.11
ENSG00000151148,UBE3B,ENSP00000391529,Q7Z3V4,12,q24.11
ENSG00000139428,MMAB,ENSP00000445920,Q96EY8,12,q24.11
ENSG00000111011,RSRC2,ENSP00000330188,Q7L4I2,12,q24.31
ENSG00000184445,KNTC1,ENSP00000397992,,12,q24.31
ENSG00000182782,HCAR2,ENSP00000375066,Q8TDS4,12,q24.31
ENSG00000255398,HCAR3,ENSP00000436714,P49019,12,q24.31
ENSG00000196917,HCAR1,ENSP00000389255,Q9BXC0,12,q24.31
ENSG00000130783,CCDC62,ENSP00000376236,Q6P9F0,12,q24.31
ENSG00000130787,HIP1R,ENSP00000253083,O75146,12,q24.31
ENSG00000139722,VPS37B,ENSP00000267202,Q9H9H4,12,q24.31
ENSG00000167612,ANKRD33,ENSP00000448116,,12,q13.13
ENSG00000135503,ACVR1B,ENSP00000257963,P36896,12,q13.13
ENSG00000161835,TAMALIN,ENSP00000293662,Q7Z6J2,12,q13.13
ENSG00000123358,NR4A1,ENSP00000456633,,12,q13.13
ENSG00000136011,STAB2,ENSP00000373539,Q8WWQ8,12,q23.3
ENSG00000155980,KIF5A,ENSP00000501749,,12,q13.3
ENSG00000135437,RDH5,ENSP00000449927,,12,q13.2
ENSG00000135404,CD63,ENSP00000447938,,12,q13.2
ENSG00000111412,SPRING1,ENSP00000261318,Q9H741,12,q24.22
ENSG00000135116,HRK,ENSP00000257572,O00198,12,q24.22
ENSG00000184954,OR6C70,ENSP00000329153,A6NIJ9,12,q13.2
ENSG00000205327,OR6C68,ENSP00000448811,A6NDL8,12,q13.2
ENSG00000111319,SCNN1A,ENSP00000353292,P37088,12,p13.31
ENSG00000111321,LTBR,ENSP00000440875,P36941,12,p13.31
ENSG00000139192,TAPBPL,ENSP00000266556,Q9BX59,12,p13.31
ENSG00000010278,CD9,ENSP00000371958,P21926,12,p13.31
ENSG00000110955,ATP5F1B,ENSP00000262030,P06576,12,q13.3
ENSG00000110958,PTGES3,ENSP00000482075,,12,q13.3
ENSG00000025423,HSD17B6,ENSP00000450698,O14756,12,q13.3
ENSG00000196531,NACA,ENSP00000503345,Q13765,12,q13.3
ENSG00000182544,MFSD5,ENSP00000442688,Q6N075,12,q13.13
ENSG00000135476,ESPL1,ENSP00000257934,Q14674,12,q13.13
ENSG00000123349,PFDN5,ENSP00000447942,Q99471,12,q13.13
ENSG00000139637,MYG1,ENSP00000267103,Q9HB07,12,q13.13
ENSG00000094914,AAAS,ENSP00000457518,,12,q13.13
ENSG00000170374,SP7,ENSP00000443827,Q8TDD2,12,q13.13
ENSG00000185591,SP1,ENSP00000457804,,12,q13.13
ENSG00000135409,AMHR2,ENSP00000257863,Q16671,12,q13.13
ENSG00000205352,PRR13,ENSP00000448761,Q9NZ81,12,q13.13
ENSG00000094916,CBX5,ENSP00000209875,P45973,12,q13.13
ENSG00000123405,NFE2,ENSP00000312436,Q16621,12,q13.13
ENSG00000111481,COPZ1,ENSP00000449414,,12,q13.13
ENSG00000139572,GPR84,ENSP00000267015,Q9NQS5,12,q13.13
ENSG00000111639,MRPL51,ENSP00000229238,Q4U2R6,12,p13.31
ENSG00000010292,NCAPD2,ENSP00000444377,,12,p13.31
ENSG00000111640,GAPDH,ENSP00000229239,P04406,12,p13.31
ENSG00000111642,CHD4,ENSP00000349508,,12,p13.31
ENSG00000015153,YAF2,ENSP00000328004,Q8IY57,12,q12
ENSG00000134283,PPHLN1,ENSP00000447168,,12,q12
ENSG00000139168,ZCRB1,ENSP00000266529,Q8TBF4,12,q12
ENSG00000010295,IFFO1,ENSP00000436261,,12,p13.31
ENSG00000224982,TMEM233,ENSP00000403130,B4DJY2,12,q24.23
ENSG00000111725,PRKAB1,ENSP00000441369,Q9Y478,12,q24.23
ENSG00000089693,MLF2,ENSP00000203630,Q15773,12,p13.31
ENSG00000215021,PHB2,ENSP00000503511,,12,p13.31
ENSG00000120837,NFYB,ENSP00000240055,P25208,12,q23.3
ENSG00000255150,EID3,ENSP00000435619,Q8N140,12,q23.3
ENSG00000135119,RNFT2,ENSP00000376332,Q96EX2,12,q24.22
ENSG00000149948,HMGA2,ENSP00000437747,P52926,12,q14.3
ENSG00000111596,CNOT2,ENSP00000450283,,12,q15
ENSG00000139190,VAMP1,ENSP00000383702,P23763,12,p13.31
ENSG00000135486,HNRNPA1,ENSP00000448617,P09651,12,q13.13
ENSG00000174206,KICS2,ENSP00000311486,,12,q14.2
ENSG00000185306,C12orf56,ENSP00000329698,Q8IXR9,12,q14.2
ENSG00000184575,XPOT,ENSP00000327821,O43592,12,q14.2
ENSG00000175203,DCTN2,ENSP00000447824,Q13561,12,q13.3
ENSG00000111667,USP5,ENSP00000229268,P45974,12,p13.31
ENSG00000127329,PTPRB,ENSP00000334928,P23467,12,q15
ENSG00000139193,CD27,ENSP00000266557,P26842,12,p13.31
ENSG00000139200,PIANP,ENSP00000442157,Q8IYJ0,12,p13.31
ENSG00000166225,FRS2,ENSP00000447724,,12,q15
ENSG00000111404,RERGL,ENSP00000229002,Q9H628,12,p12.3
ENSG00000173262,SLC2A14,ENSP00000340450,Q8TDB8,12,p13.31
ENSG00000076108,BAZ2A,ENSP00000368754,,12,q13.3
ENSG00000198178,CLEC4C,ENSP00000440428,Q8WTT0,12,p13.31
