ensembl_gene_id,external_gene_name,ensembl_peptide_id,uniprotswissprot,chromosome_name,band
ENSG00000007264,MATK,ENSP00000378481,P42679,19,p13.3
ENSG00000182087,TMEM259,ENSP00000349087,Q4ZIN3,19,p13.3
ENSG00000183617,MRPL54,ENSP00000331849,Q6P161,19,p13.3
ENSG00000129932,DOHH,ENSP00000500806,Q9BU89,19,p13.3
ENSG00000074842,MYDGF,ENSP00000469136,,19,p13.3
ENSG00000065989,PDE4A,ENSP00000468507,P27815,19,p13.2
ENSG00000105137,SYDE1,ENSP00000341489,Q6ZW31,19,p13.12
ENSG00000160994,TEKTL1,ENSP00000292574,Q8IYK2,19,p13.12
ENSG00000127529,OR7C2,ENSP00000248072,O60412,19,p13.12
ENSG00000186204,CYP4F12,ENSP00000448998,Q9HCS2,19,p13.12
ENSG00000105135,ILVBL,ENSP00000263383,A1L0T0,19,p13.12
ENSG00000186526,CYP4F8,ENSP00000478555,,19,p13.12
ENSG00000161031,PGLYRP2,ENSP00000292609,Q96PD5,19,p13.12
ENSG00000198551,ZNF627,ENSP00000464997,,19,p13.2
ENSG00000105141,CASP14,ENSP00000393417,P31944,19,p13.12
ENSG00000064490,RFXANK,ENSP00000393159,,19,p13.11
ENSG00000176231,OR10H4,ENSP00000494681,,19,p13.12
ENSG00000141979,,ENSP00000386951,,19,p13.11
ENSG00000105393,BABAM1,ENSP00000471605,Q9NWV8,19,p13.11
ENSG00000130287,NCAN,ENSP00000252575,O14594,19,p13.11
ENSG00000105705,SUGP1,ENSP00000466402,,19,p13.11
ENSG00000064489,BORCS8-MEF2B,ENSP00000457957,,19,p13.11
ENSG00000105122,RASAL3,ENSP00000476634,,19,p13.12
ENSG00000105750,ZNF85,ENSP00000471467,,19,p12
ENSG00000160229,ZNF66,ENSP00000459415,,19,p12
ENSG00000171954,CYP4F22,ENSP00000269703,Q6NT55,19,p13.12
ENSG00000130307,USHBP1,ENSP00000252597,Q8N6Y0,19,p13.11
ENSG00000160352,ZNF714,ENSP00000479085,,19,p12
ENSG00000105662,CRTC1,ENSP00000323332,Q6UUV9,19,p13.11
ENSG00000197134,ZNF257,ENSP00000498509,,19,p12
ENSG00000196350,ZNF729,ENSP00000469582,A6NN14,19,p12
ENSG00000167487,KLHL26,ENSP00000300976,Q53HC5,19,p13.11
ENSG00000064545,TMEM161A,ENSP00000404208,Q9NX61,19,p13.11
ENSG00000105676,ARMC6,ENSP00000376147,Q6NXE6,19,p13.11
ENSG00000118620,ZNF430,ENSP00000261560,Q9H8G1,19,p12
ENSG00000196109,ZNF676,ENSP00000380310,Q8N7Q3,19,p12
ENSG00000167232,ZNF91,ENSP00000468867,,19,p12
ENSG00000186529,CYP4F3,ENSP00000466395,Q08477,19,p13.12
ENSG00000197372,ZNF675,ENSP00000469379,,19,p12
ENSG00000213996,TM6SF2,ENSP00000374014,Q9BZW4,19,p13.11
ENSG00000064607,SUGP2,ENSP00000472183,,19,p13.11
ENSG00000213999,MEF2B,ENSP00000402154,Q02080,19,p13.11
ENSG00000196705,ZNF431,ENSP00000470668,,19,p12
ENSG00000197360,ZNF98,ENSP00000350418,A6NK75,19,p12
ENSG00000183850,ZNF730,ENSP00000469853,,19,p12
ENSG00000187664,HAPLN4,ENSP00000291481,Q86UW8,19,p13.11
ENSG00000269067,ZNF728,ENSP00000471593,P0DKX0,19,p12
ENSG00000126249,PDCD2L,ENSP00000246535,Q9BRP1,19,q13.11
ENSG00000124302,CHST8,ENSP00000467012,,19,q13.11
ENSG00000268696,ZNF723,ENSP00000494306,P0DPD5,19,p12
ENSG00000161249,DMKN,ENSP00000386225,Q6E0U4,19,q13.12
ENSG00000142279,WTIP,ENSP00000466953,A6NIX2,19,q13.11
ENSG00000196357,ZNF565,ENSP00000306869,Q8N9K5,19,q13.12
ENSG00000161558,TMEM143,ENSP00000293261,Q96AN5,19,q13.33
ENSG00000237440,ZNF737,ENSP00000471995,,19,p12
ENSG00000171570,RAB4B-EGLN2,ENSP00000469872,,19,q13.2
ENSG00000105176,URI1,ENSP00000353817,O94763,19,q12
ENSG00000131116,ZNF428,ENSP00000300811,Q96B54,19,q13.31
ENSG00000131941,RHPN2,ENSP00000254260,Q8IUC4,19,q13.11
ENSG00000269858,EGLN2,ENSP00000471568,,19,q13.2
ENSG00000105767,CADM4,ENSP00000222374,Q8NFZ8,19,q13.31
ENSG00000105738,SIPA1L3,ENSP00000222345,O60292,19,q13.13
ENSG00000168813,ZNF507,ENSP00000312277,Q8TCN5,19,q13.11
ENSG00000011422,PLAUR,ENSP00000342049,Q03405,19,q13.31
ENSG00000178904,DPY19L3,ENSP00000465995,,19,q13.11
ENSG00000160505,NLRP4,ENSP00000301295,Q96MN2,19,q13.43
ENSG00000124449,IRGC,ENSP00000244314,Q6NXR0,19,q13.31
ENSG00000105771,SMG9,ENSP00000270066,Q9H0W8,19,q13.31
ENSG00000255974,CYP2A6,ENSP00000301141,P11509,19,q13.2
ENSG00000189114,BLOC1S3,ENSP00000393840,Q6QNY0,19,q13.32
ENSG00000161281,COX7A1,ENSP00000475885,,19,q13.12
ENSG00000197408,CYP2B6,ENSP00000324648,P20813,19,q13.2
ENSG00000105220,GPI,ENSP00000464797,,19,q13.11
ENSG00000104879,CKM,ENSP00000221476,P06732,19,q13.32
ENSG00000126261,UBA2,ENSP00000475565,,19,q13.11
ENSG00000197838,CYP2A13,ENSP00000332679,Q16696,19,q13.2
ENSG00000188334,BSPH1,ENSP00000341762,Q075Z2,19,q13.33
ENSG00000197050,ZNF420,ENSP00000468387,,19,q13.12
ENSG00000196263,ZNF471,ENSP00000309161,Q9BX82,19,q13.43
ENSG00000197446,CYP2F1,ENSP00000333534,P24903,19,q13.2
ENSG00000105507,CABP5,ENSP00000293255,Q9NP86,19,q13.33
ENSG00000188508,KRTDAP,ENSP00000470713,P60985,19,q13.12
ENSG00000083828,ZNF586,ENSP00000375583,Q9NXT0,19,q13.43
ENSG00000159917,ZNF235,ENSP00000465641,,19,q13.31
ENSG00000171606,ZNF274,ENSP00000409872,Q96GC6,19,q13.43
ENSG00000105173,CCNE1,ENSP00000262643,P24864,19,q12
ENSG00000167751,KLK2,ENSP00000472852,,19,q13.33
ENSG00000268975,MIA-RAB4B,ENSP00000472384,,19,q13.2
ENSG00000121289,CEP89,ENSP00000306105,Q96ST8,19,q13.11
ENSG00000167578,RAB4B,ENSP00000470246,P61018,19,q13.2
ENSG00000105063,PPP6R1,ENSP00000414202,Q9UPN7,19,q13.42
ENSG00000221878,PSG7,ENSP00000421986,Q13046,19,q13.31
ENSG00000133265,HSPBP1,ENSP00000255631,Q9NZL4,19,q13.42
ENSG00000063127,SLC6A16,ENSP00000338627,Q9GZN6,19,q13.33
ENSG00000160469,BRSK1,ENSP00000468190,Q8TDC3,19,q13.42
ENSG00000258405,ZNF578,ENSP00000459216,Q96N58,19,q13.41
ENSG00000197405,C5AR1,ENSP00000470613,,19,q13.32
ENSG00000125503,PPP1R12C,ENSP00000263433,Q9BZL4,19,q13.42
ENSG00000104894,CD37,ENSP00000375732,,19,q13.33
ENSG00000254901,BORCS8,ENSP00000467744,Q96FH0,19,p13.11
ENSG00000012124,CD22,ENSP00000469980,,19,q13.12
ENSG00000104901,DKKL1,ENSP00000469865,,19,q13.33
ENSG00000104866,PPP1R37,ENSP00000221462,O75864,19,q13.32
ENSG00000181035,SLC25A42,ENSP00000326693,Q86VD7,19,p13.11
ENSG00000183760,ACP7,ENSP00000469048,,19,q13.2
ENSG00000188505,NCCRP1,ENSP00000342137,Q6ZVX7,19,q13.2
ENSG00000182393,IFNL1,ENSP00000329991,Q8IU54,19,q13.2
ENSG00000130755,GMFG,ENSP00000471786,,19,q13.2
ENSG00000006712,PAF1,ENSP00000221265,Q8N7H5,19,q13.2
ENSG00000063322,MED29,ENSP00000471101,,19,q13.2
ENSG00000090924,PLEKHG2,ENSP00000392906,Q9H7P9,19,q13.2
ENSG00000105193,RPS16,ENSP00000251453,P62249,19,q13.2
ENSG00000196235,SUPT5H,ENSP00000471561,,19,q13.2
ENSG00000105197,TIMM50,ENSP00000445806,Q3ZCQ8,19,q13.2
ENSG00000090932,DLL3,ENSP00000348810,Q9NYJ7,19,q13.2
ENSG00000176401,EID2B,ENSP00000317564,Q96D98,19,q13.2
ENSG00000176396,EID2,ENSP00000375073,Q8N6I1,19,q13.2
ENSG00000182013,PNMA8A,ENSP00000410273,Q86V59,19,q13.32
ENSG00000204851,PNMA8B,ENSP00000473036,Q9ULN7,19,q13.32
ENSG00000160014,CALM3,ENSP00000375785,,19,q13.32
ENSG00000197380,DACT3,ENSP00000375783,Q96B18,19,q13.32
ENSG00000128011,LRFN1,ENSP00000248668,Q9P244,19,q13.2
ENSG00000130545,CRB3,ENSP00000469707,Q9BUF7,19,p13.3
ENSG00000205744,DENND1C,ENSP00000370889,Q8IV53,19,p13.3
ENSG00000125657,TNFSF9,ENSP00000245817,P41273,19,p13.3
ENSG00000125726,CD70,ENSP00000395294,P32970,19,p13.3
ENSG00000125733,TRIP10,ENSP00000471203,,19,p13.3
ENSG00000125731,SH2D3A,ENSP00000245908,Q9BRG2,19,p13.3
ENSG00000170608,FOXA3,ENSP00000470816,,19,q13.32
ENSG00000170604,IRF2BP1,ENSP00000307265,Q8IU81,19,q13.32
ENSG00000176182,MYPOP,ENSP00000325402,Q86VE0,19,q13.32
ENSG00000188425,NANOS2,ENSP00000341021,P60321,19,q13.32
ENSG00000104983,CCDC61,ENSP00000444279,Q9Y6R9,19,q13.32
ENSG00000008438,PGLYRP1,ENSP00000008938,O75594,19,q13.32
ENSG00000188624,IGFL3,ENSP00000344860,Q6UXB1,19,q13.32
ENSG00000185800,DMWD,ENSP00000366964,,19,q13.32
ENSG00000104941,RSPH6A,ENSP00000471559,,19,q13.32
ENSG00000130818,ZNF426,ENSP00000253115,Q9BUY5,19,p13.2
ENSG00000171469,ZNF561,ENSP00000402974,,19,p13.2
ENSG00000171466,ZNF562,ENSP00000410734,Q6V9R5,19,p13.2
ENSG00000127452,FBXL12,ENSP00000467059,,19,p13.2
ENSG00000024422,EHD2,ENSP00000439036,Q9NZN4,19,q13.33
ENSG00000105373,NOP53,ENSP00000246802,Q9NZM5,19,q13.33
ENSG00000178935,ZNF552,ENSP00000472459,,19,q13.43
ENSG00000269343,ZNF587B,ENSP00000499083,,19,q13.43
ENSG00000198466,ZNF587,ENSP00000345479,Q96SQ5,19,q13.43
ENSG00000173480,ZNF417,ENSP00000472352,,19,q13.43
ENSG00000152454,ZNF256,ENSP00000282308,Q9Y2P7,19,q13.43
ENSG00000177025,C19orf18,ENSP00000321519,Q8NEA5,19,q13.43
ENSG00000104951,IL4I1,ENSP00000375702,Q96RQ9,19,q13.33
ENSG00000161640,SIGLEC11,ENSP00000412361,Q96RL6,19,q13.33
ENSG00000105053,VRK3,ENSP00000324636,Q8IV63,19,q13.33
ENSG00000142528,ZNF473,ENSP00000470956,,19,q13.33
ENSG00000204653,ASPDH,ENSP00000366114,A6ND91,19,q13.33
ENSG00000131409,LRRC4B,ENSP00000471502,Q9NT99,19,q13.33
ENSG00000213023,SYT3,ENSP00000469834,,19,q13.33
ENSG00000235034,C19orf81,ENSP00000417035,C9J6K1,19,q13.33
ENSG00000142511,GPR32,ENSP00000270590,O75388,19,q13.33
ENSG00000142513,ACP4,ENSP00000270593,Q9BZG2,19,q13.33
ENSG00000167748,KLK1,ENSP00000301420,P06870,19,q13.33
ENSG00000142065,ZFP14,ENSP00000270001,Q9HCL3,19,q13.12
ENSG00000181007,ZFP82,ENSP00000468212,,19,q13.12
ENSG00000254004,ZNF260,ENSP00000429803,Q3ZCT1,19,q13.12
ENSG00000186020,ZNF529,ENSP00000465917,,19,q13.12
ENSG00000160396,HIPK4,ENSP00000291823,Q8NE63,19,q13.2
ENSG00000197019,SERTAD1,ENSP00000350633,Q9UHV2,19,q13.2
ENSG00000167565,SERTAD3,ENSP00000375882,Q9UJW9,19,q13.2
ENSG00000170848,PSG6,ENSP00000187910,Q00889,19,q13.31
ENSG00000179751,SYCN,ENSP00000325564,Q0VAF6,19,q13.2
ENSG00000187912,CLEC17A,ENSP00000450065,Q6ZS10,19,p13.12
ENSG00000074219,TEAD2,ENSP00000472109,Q15562,19,q13.33
ENSG00000161677,JOSD2,ENSP00000472116,Q8TAC2,19,q13.33
ENSG00000237452,MEIOSIN,ENSP00000402674,C9JSJ3,19,q13.32
ENSG00000173976,RAX2,ENSP00000450687,Q96IS3,19,p13.3
ENSG00000196081,ZNF724,ENSP00000413411,A8MTY0,19,p12
ENSG00000198521,ZNF43,ENSP00000469578,P17038,19,p12
ENSG00000105085,MED26,ENSP00000263390,O95402,19,p13.11
ENSG00000127445,PIN1,ENSP00000466656,,19,p13.2
ENSG00000073050,XRCC1,ENSP00000262887,P18887,19,q13.31
ENSG00000065268,WDR18,ENSP00000476117,Q9BV38,19,p13.3
ENSG00000183709,IFNL2,ENSP00000333639,Q8IZJ0,19,q13.2
ENSG00000184162,NR2C2AP,ENSP00000402756,Q86WQ0,19,p13.11
ENSG00000105227,PRX,ENSP00000501881,,19,q13.2
ENSG00000182264,IZUMO1,ENSP00000327786,Q8IYV9,19,q13.33
ENSG00000105550,FGF21,ENSP00000471477,Q9NSA1,19,q13.33
ENSG00000105552,BCAT2,ENSP00000440973,O15382,19,q13.33
ENSG00000087076,HSD17B14,ENSP00000471631,,19,q13.33
ENSG00000104808,DHDH,ENSP00000221403,Q9UQ10,19,q13.33
ENSG00000196967,ZNF585A,ENSP00000466825,,19,q13.12
ENSG00000245680,ZNF585B,ENSP00000433773,Q52M93,19,q13.12
ENSG00000180884,ZNF792,ENSP00000385099,Q3KQV3,19,q13.11
ENSG00000153902,LGI4,ENSP00000312273,Q8N135,19,q13.12
ENSG00000221946,FXYD7,ENSP00000466915,,19,q13.12
ENSG00000179115,FARSA,ENSP00000320309,Q9Y285,19,p13.13
ENSG00000179262,RAD23A,ENSP00000466243,,19,p13.13
ENSG00000179271,GADD45GIP1,ENSP00000323065,Q8TAE8,19,p13.13
ENSG00000180061,TMEM150B,ENSP00000468745,,19,q13.42
ENSG00000133247,KMT5C,ENSP00000255613,Q86Y97,19,q13.42
ENSG00000160471,COX6B2,ENSP00000467959,Q6YFQ2,19,q13.42
ENSG00000180043,GARIN5B,ENSP00000466418,,19,q13.42
ENSG00000095752,IL11,ENSP00000264563,P20809,19,q13.42
ENSG00000160472,TMEM190,ENSP00000291934,Q8WZ59,19,q13.42
ENSG00000233493,TMEM238,ENSP00000416154,C9JI98,19,q13.42
ENSG00000108107,RPL28,ENSP00000400596,P46779,19,q13.42
ENSG00000108106,UBE2S,ENSP00000264552,Q16763,19,q13.42
ENSG00000063241,ISOC2,ENSP00000401726,Q96AB3,19,q13.42
ENSG00000090971,NAT14,ENSP00000205194,Q8WUY8,19,q13.42
ENSG00000179954,SSC5D,ENSP00000470226,,19,q13.42
ENSG00000187550,SBK2,ENSP00000389015,P0C263,19,q13.42
ENSG00000231274,SBK3,ENSP00000483467,P0C264,19,q13.42
ENSG00000218891,ZNF579,ENSP00000320188,Q8NAF0,19,q13.42
ENSG00000179943,FIZ1,ENSP00000221665,Q96SL8,19,q13.42
ENSG00000171443,ZNF524,ENSP00000467175,,19,q13.42
ENSG00000179922,ZNF784,ENSP00000320096,Q8NCA9,19,q13.42
ENSG00000213015,ZNF580,ENSP00000468407,,19,q13.42
ENSG00000171425,ZNF581,ENSP00000466047,Q9P0T4,19,q13.42
ENSG00000173581,CCDC106,ENSP00000466597,,19,q13.42
ENSG00000063245,EPN1,ENSP00000270460,Q9Y6I3,19,q13.42
ENSG00000185792,NLRP9,ENSP00000331857,Q7RTR0,19,q13.42
ENSG00000229292,RFPL4AL1,ENSP00000345151,F8VTS6,19,q13.42
ENSG00000130005,GAMT,ENSP00000252288,Q14353,19,p13.3
ENSG00000071626,DAZAP1,ENSP00000337132,Q96EP5,19,p13.3
ENSG00000119559,C19orf25,ENSP00000468000,,19,p13.3
ENSG00000071655,MBD3,ENSP00000156825,O95983,19,p13.3
ENSG00000115266,APC2,ENSP00000466803,,19,p13.3
ENSG00000013275,PSMC4,ENSP00000157812,P43686,19,q13.2
ENSG00000187187,ZNF546,ENSP00000469334,,19,q13.2
ENSG00000128000,ZNF780B,ENSP00000391641,Q9Y6R6,19,q13.2
ENSG00000196110,ZNF699,ENSP00000467723,Q32M78,19,p13.2
ENSG00000198028,ZNF560,ENSP00000301480,Q96MR9,19,p13.2
ENSG00000267710,EDDM13,ENSP00000497858,A0A1B0GTR0,19,q13.43
ENSG00000198440,ZNF583,ENSP00000444291,,19,q13.43
ENSG00000080573,COL5A3,ENSP00000264828,P25940,19,p13.2
ENSG00000080511,RDH8,ENSP00000498711,,19,p13.2
ENSG00000130813,SHFL,ENSP00000253110,Q9NUL5,19,p13.2
ENSG00000243207,PPAN-P2RY11,ENSP00000411918,,19,p13.2
ENSG00000130810,PPAN,ENSP00000253107,Q9NQ55,19,p13.2
ENSG00000244165,P2RY11,ENSP00000323872,Q96G91,19,p13.2
ENSG00000130811,EIF3G,ENSP00000253108,O75821,19,p13.2
ENSG00000267534,S1PR2,ENSP00000496438,O95136,19,p13.2
ENSG00000105364,MRPL4,ENSP00000468569,,19,p13.2
ENSG00000090339,ICAM1,ENSP00000413124,,19,p13.2
ENSG00000105371,ICAM4,ENSP00000370147,Q14773,19,p13.2
ENSG00000198482,ZNF808,ENSP00000420522,Q8N4W9,19,q13.41
ENSG00000213020,ZNF611,ENSP00000471243,,19,q13.41
ENSG00000198538,ZNF28,ENSP00000397693,P17035,19,q13.41
ENSG00000152439,ZNF773,ENSP00000470189,,19,q13.43
ENSG00000121406,ZNF549,ENSP00000240719,Q6P9A3,19,q13.43
ENSG00000083817,ZNF416,ENSP00000196489,Q9BWM5,19,q13.43
ENSG00000171649,ZIK1,ENSP00000472088,,19,q13.43
ENSG00000213762,ZNF134,ENSP00000472314,,19,q13.43
ENSG00000121417,ZNF211,ENSP00000384436,,19,q13.43
ENSG00000189164,ZNF527,ENSP00000390179,Q8NB42,19,q13.12
ENSG00000196437,ZNF569,ENSP00000375992,Q5MCW4,19,q13.12
ENSG00000171817,ZNF540,ENSP00000466274,Q8NDQ6,19,q13.12
ENSG00000198182,ZNF607,ENSP00000347338,Q96SK3,19,q13.12
ENSG00000171804,WDR87,ENSP00000405012,,19,q13.13
ENSG00000167600,CYP2S1,ENSP00000471637,,19,q13.2
ENSG00000167601,AXL,ENSP00000301178,P30530,19,q13.2
ENSG00000142039,CCDC97,ENSP00000269967,Q96F63,19,q13.2
ENSG00000142046,TMEM91,ENSP00000441900,,19,q13.2
ENSG00000123810,B9D2,ENSP00000501911,Q9BPU9,19,q13.2
ENSG00000248098,BCKDHA,ENSP00000269980,P12694,19,q13.2
ENSG00000204978,ERICH4,ENSP00000367429,A6NGS2,19,q13.2
ENSG00000105366,SIGLEC8,ENSP00000389142,,19,q13.41
ENSG00000254521,SIGLEC12,ENSP00000291707,Q96PQ1,19,q13.41
ENSG00000105492,SIGLEC6,ENSP00000401502,O43699,19,q13.41
ENSG00000105497,ZNF175,ENSP00000262259,Q9Y473,19,q13.41
ENSG00000105509,HAS1,ENSP00000472821,,19,q13.41
ENSG00000171049,FPR2,ENSP00000470373,,19,q13.41
ENSG00000187474,FPR3,ENSP00000341821,P25089,19,q13.41
ENSG00000104967,NOVA2,ENSP00000263257,Q9UNW9,19,q13.32
ENSG00000096996,IL12RB1,ENSP00000472165,P42701,19,p13.11
ENSG00000216490,IFI30,ENSP00000470527,,19,p13.11
ENSG00000254858,MPV17L2,ENSP00000469836,Q567V2,19,p13.11
ENSG00000105649,RAB3A,ENSP00000222256,P20336,19,p13.11
ENSG00000285188,PDE4C,ENSP00000347689,,19,p13.11
ENSG00000130522,JUND,ENSP00000252818,P17535,19,p13.11
ENSG00000130520,LSM4,ENSP00000469468,Q9Y4Z0,19,p13.11
ENSG00000130517,PGPEP1,ENSP00000473772,,19,p13.11
ENSG00000175489,LRRC25,ENSP00000340983,Q8N386,19,p13.11
ENSG00000130511,SSBP4,ENSP00000475538,,19,p13.11
ENSG00000105655,ISYNA1,ENSP00000463628,,19,p13.11
ENSG00000010361,FUZ,ENSP00000313309,Q9BT04,19,q13.33
ENSG00000039650,PNKP,ENSP00000490737,,19,q13.33
ENSG00000104973,MED25,ENSP00000326767,Q71SY5,19,q13.33
ENSG00000178078,STAP2,ENSP00000469657,,19,p13.3
ENSG00000204673,AKT1S1,ENSP00000375710,Q96B36,19,q13.33
ENSG00000130733,YIPF2,ENSP00000253031,Q9BWQ6,19,p13.2
ENSG00000105341,DMAC2,ENSP00000397413,Q9NW81,19,q13.2
ENSG00000266964,FXYD1,ENSP00000343314,O00168,19,q13.12
ENSG00000198258,UBL5,ENSP00000468656,Q9BZL1,19,p13.2
ENSG00000115268,RPS15,ENSP00000473953,,19,p13.3
ENSG00000007255,TRAPPC6A,ENSP00000006275,O75865,19,q13.32
ENSG00000168661,ZNF30,ENSP00000303889,P17039,19,q13.11
ENSG00000166398,GARRE1,ENSP00000299505,O15063,19,q13.11
ENSG00000213096,ZNF254,ENSP00000470845,,19,p12
ENSG00000196724,ZNF418,ENSP00000471652,Q8TF45,19,q13.43
ENSG00000171827,ZNF570,ENSP00000468034,,19,q13.12
ENSG00000126246,IGFLR1,ENSP00000246532,Q9H665,19,q13.12
ENSG00000161265,U2AF1L4,ENSP00000465242,,19,q13.12
ENSG00000205155,PSENEN,ENSP00000468593,,19,q13.12
ENSG00000267796,LIN37,ENSP00000301159,Q96GY3,19,q13.12
ENSG00000004776,HSPB6,ENSP00000004982,O14558,19,q13.12
ENSG00000104903,LYL1,ENSP00000264824,P12980,19,p13.13
ENSG00000167775,CD320,ENSP00000471773,,19,p13.2
ENSG00000267855,NDUFA7,ENSP00000470962,O95182,19,p13.2
ENSG00000233927,RPS28,ENSP00000472469,P62857,19,p13.2
ENSG00000167772,ANGPTL4,ENSP00000470307,,19,p13.2
ENSG00000185236,RAB11B,ENSP00000473042,,19,p13.2
ENSG00000133246,PRAM1,ENSP00000408342,Q96QH2,19,p13.2
ENSG00000133250,ZNF414,ENSP00000377504,Q96IQ9,19,p13.2
ENSG00000105467,SYNGR4,ENSP00000344041,O95473,19,q13.33
ENSG00000105438,KDELR1,ENSP00000329471,P24390,19,q13.33
ENSG00000105447,GRWD1,ENSP00000468943,,19,q13.33
ENSG00000182324,KCNJ14,ENSP00000341479,Q9UNX9,19,q13.33
ENSG00000088002,SULT2B1,ENSP00000201586,O00204,19,q13.33
ENSG00000177202,SPACA4,ENSP00000312774,Q8TDM5,19,q13.33
ENSG00000063177,RPL18,ENSP00000470988,,19,q13.33
ENSG00000063176,SPHK2,ENSP00000341091,,19,q13.33
ENSG00000105516,DBP,ENSP00000222122,Q10586,19,q13.33
ENSG00000063180,CA11,ENSP00000084798,O75493,19,q13.33
ENSG00000105518,TMEM205,ENSP00000467493,,19,p13.2
ENSG00000183401,CCDC159,ENSP00000468232,P0C7I6,19,p13.2
ENSG00000173928,SWSAP1,ENSP00000501355,,19,p13.2
ENSG00000187266,EPOR,ENSP00000222139,P19235,19,p13.2
ENSG00000205517,RGL3,ENSP00000454678,,19,p13.2
ENSG00000198003,ODAD3,ENSP00000467313,,19,p13.2
ENSG00000196361,ELAVL3,ENSP00000352162,Q14576,19,p13.2
ENSG00000161914,ZNF653,ENSP00000465166,,19,p13.2
ENSG00000130176,CNN1,ENSP00000468259,,19,p13.2
ENSG00000161609,KASH5,ENSP00000404220,Q8N6L0,19,q13.33
ENSG00000142538,PTH2,ENSP00000270631,Q96A98,19,q13.33
ENSG00000104888,SLC17A7,ENSP00000221485,Q9P2U7,19,q13.33
ENSG00000161618,ALDH16A1,ENSP00000445088,,19,q13.33
ENSG00000090554,FLT3LG,ENSP00000471860,,19,q13.33
ENSG00000142534,RPS11,ENSP00000470447,,19,q13.33
ENSG00000104870,FCGRT,ENSP00000472350,,19,q13.33
ENSG00000142552,RCN3,ENSP00000270645,Q96D15,19,q13.33
ENSG00000142546,NOSIP,ENSP00000470034,Q9Y314,19,q13.33
ENSG00000126460,PRRG2,ENSP00000469258,,19,q13.33
ENSG00000126458,RRAS,ENSP00000246792,P10301,19,q13.33
ENSG00000126461,SCAF1,ENSP00000353769,Q9H7N4,19,q13.33
ENSG00000126456,IRF3,ENSP00000366339,,19,q13.33
ENSG00000169169,CPT1C,ENSP00000471160,,19,q13.33
ENSG00000126467,TSKS,ENSP00000351691,,19,q13.33
ENSG00000167619,TMEM145,ENSP00000301204,Q8NBT3,19,q13.2
ENSG00000008382,MPND,ENSP00000262966,Q8N594,19,p13.3
ENSG00000141985,SH3GL1,ENSP00000269886,Q99961,19,p13.3
ENSG00000167670,CHAF1A,ENSP00000301280,Q13111,19,p13.3
ENSG00000167671,UBXN6,ENSP00000467206,,19,p13.3
ENSG00000167674,HDGFL2,ENSP00000483345,Q7Z4V5,19,p13.3
ENSG00000214456,PLIN5,ENSP00000371272,Q00G26,19,p13.3
ENSG00000171236,LRG1,ENSP00000302621,P02750,19,p13.3
ENSG00000185361,TNFAIP8L1,ENSP00000331827,Q8WVP5,19,p13.3
ENSG00000268964,ERVV-2,ENSP00000472919,B6SEH9,19,q13.41
ENSG00000104826,LHB,ENSP00000497294,P01229,19,q13.33
ENSG00000189052,CGB5,ENSP00000301408,P0DN86,19,q13.33
ENSG00000104852,SNRNP70,ENSP00000468952,P08621,19,q13.33
ENSG00000104863,LIN7B,ENSP00000375737,Q9HAP6,19,q13.33
ENSG00000221916,C19orf73,ENSP00000386230,Q9NVV2,19,q13.33
ENSG00000213799,ZNF845,ENSP00000470005,Q96IR2,19,q13.42
