ensembl_gene_id,external_gene_name,ensembl_peptide_id,uniprotswissprot,chromosome_name,band
ENSG00000187612,OR5W2,ENSP00000342448,Q8NH69,11,q12.1
ENSG00000162174,ASRGL1,ENSP00000400057,Q7L266,11,q12.3
ENSG00000109911,ELP4,ENSP00000492152,Q96EB1,11,p13
ENSG00000166016,ABTB2,ENSP00000410157,Q8N961,11,p13
ENSG00000172289,OR10V1,ENSP00000302199,Q8NGI7,11,q12.1
ENSG00000166889,PATL1,ENSP00000300146,Q86TB9,11,q12.1
ENSG00000152270,PDE3B,ENSP00000282096,Q13370,11,p15.2
ENSG00000255073,ZFP91-CNTF,ENSP00000455911,,11,q12.1
ENSG00000124942,AHNAK,ENSP00000433789,,11,q12.3
ENSG00000148948,LRRC4C,ENSP00000278198,Q9HCJ2,11,p12
ENSG00000011347,SYT7,ENSP00000263846,O43581,11,q12.2
ENSG00000124900,TRIM51,ENSP00000395086,Q9BSJ1,11,q12.1
ENSG00000148942,SLC5A12,ENSP00000379326,Q1EHB4,11,p14.2
ENSG00000149021,SCGB1A1,ENSP00000432866,,11,q12.3
ENSG00000157570,TSPAN18,ENSP00000433592,,11,p11.2
ENSG00000254772,EEF1G,ENSP00000331901,P26641,11,q12.3
ENSG00000148950,IMMP1L,ENSP00000432670,,11,p13
ENSG00000205029,OR5D16,ENSP00000367649,Q8NGK9,11,q12.1
ENSG00000176971,FIBIN,ENSP00000321962,Q8TAL6,11,p14.2
ENSG00000242689,CNTF,ENSP00000355370,P26441,11,q12.1
ENSG00000169519,METTL15,ENSP00000385507,A6NJ78,11,p14.1
ENSG00000179241,LDLRAD3,ENSP00000433954,Q86YD5,11,p13
ENSG00000166902,MRPL16,ENSP00000300151,Q9NX20,11,q12.1
ENSG00000279395,OR5L1,ENSP00000485319,Q8NGL2,11,q12.1
ENSG00000132749,TESMIN,ENSP00000255087,Q9Y4I5,11,q13.3
ENSG00000173227,SYT12,ENSP00000377520,Q8IV01,11,q13.2
ENSG00000169550,MUC15,ENSP00000397339,Q8N387,11,p14.2
ENSG00000021300,PLEKHB1,ENSP00000346127,Q9UF11,11,q13.4
ENSG00000186895,FGF3,ENSP00000334122,P11487,11,q13.3
ENSG00000077514,POLD3,ENSP00000431239,,11,q13.4
ENSG00000166012,TAF1D,ENSP00000314971,Q9H5J8,11,q21
ENSG00000137478,FCHSD2,ENSP00000308978,O94868,11,q13.4
ENSG00000166025,AMOTL1,ENSP00000299004,,11,q21
ENSG00000214414,TRIM77,ENSP00000474003,I1YAP6,11,q14.3
ENSG00000166004,CEP295,ENSP00000316681,Q9C0D2,11,q21
ENSG00000178301,AQP11,ENSP00000318770,Q8NBQ7,11,q14.1
ENSG00000170967,DDI1,ENSP00000302805,Q8WTU0,11,q22.3
ENSG00000077498,TYR,ENSP00000263321,P14679,11,q14.3
ENSG00000118113,MMP8,ENSP00000236826,P22894,11,q22.2
ENSG00000077616,NAALAD2,ENSP00000431989,,11,q14.3
ENSG00000137675,MMP27,ENSP00000260229,Q9H306,11,q22.2
ENSG00000165895,ARHGAP42,ENSP00000431776,,11,q22.1
ENSG00000086991,NOX4,ENSP00000344747,Q9NPH5,11,q14.3
ENSG00000173156,RHOD,ENSP00000308576,O00212,11,q13.2
ENSG00000042429,MED17,ENSP00000251871,Q9NVC6,11,q21
ENSG00000181333,HEPHL1,ENSP00000313699,Q6MZM0,11,q21
ENSG00000214376,VSTM5,ENSP00000386607,A8MXK1,11,q21
ENSG00000168930,TRIM49,ENSP00000327604,P0CI25,11,q14.3
ENSG00000123892,RAB38,ENSP00000243662,P57729,11,q14.2
ENSG00000069482,GAL,ENSP00000265643,P22466,11,q13.2
ENSG00000054967,RELT,ENSP00000064780,Q969Z4,11,q13.4
ENSG00000255501,CARD18,ENSP00000436691,P57730,11,q22.3
ENSG00000137672,TRPC6,ENSP00000340913,Q9Y210,11,q22.1
ENSG00000173120,KDM2A,ENSP00000381640,Q9Y2K7,11,q13.2
ENSG00000170290,SLN,ENSP00000435380,O00631,11,q22.3
ENSG00000170962,PDGFD,ENSP00000376865,Q9GZP0,11,q22.3
ENSG00000137713,PPP2R1B,ENSP00000311344,P30154,11,q23.1
ENSG00000166682,TMPRSS5,ENSP00000437937,,11,q23.2
ENSG00000110675,ELMOD1,ENSP00000433232,,11,q22.3
ENSG00000177103,DSCAML1,ENSP00000434335,Q8TD84,11,q23.3
ENSG00000110237,ARHGEF17,ENSP00000263674,Q96PE2,11,q13.4
ENSG00000166002,SMCO4,ENSP00000431781,Q9NRQ5,11,q21
ENSG00000149380,P4HA3,ENSP00000433860,Q7Z4N8,11,q13.4
ENSG00000074201,CLNS1A,ENSP00000475218,,11,q14.1
ENSG00000166900,STX3,ENSP00000493027,,11,q12.1
ENSG00000109944,JHY,ENSP00000307695,Q6NUN7,11,q24.1
ENSG00000137714,FDX1,ENSP00000260270,P10109,11,q22.3
ENSG00000137699,TRIM29,ENSP00000343129,Q14134,11,q23.3
ENSG00000196914,ARHGEF12,ENSP00000349056,Q9NZN5,11,q23.3
ENSG00000154144,TBRG1,ENSP00000436238,,11,q24.2
ENSG00000110013,SIAE,ENSP00000263593,Q9HAT2,11,q24.2
ENSG00000109943,CRTAM,ENSP00000227348,O95727,11,q24.1
ENSG00000043039,BARX2,ENSP00000281437,Q9UMQ3,11,q24.3
ENSG00000149557,FEZ1,ENSP00000497070,Q99689,11,q24.2
ENSG00000091664,SLC17A6,ENSP00000263160,Q9P2U8,11,p14.3
ENSG00000149256,TENM4,ENSP00000278550,Q6N022,11,q14.1
ENSG00000154127,UBASH3B,ENSP00000284273,Q8TF42,11,q24.1
ENSG00000204300,TMEM225,ENSP00000364166,Q6GV28,11,q24.1
ENSG00000134910,STT3A,ENSP00000436558,,11,q24.2
ENSG00000109929,SC5D,ENSP00000264027,O75845,11,q23.3
ENSG00000166118,SPATA19,ENSP00000299140,Q7Z5L4,11,q25
ENSG00000149571,KIRREL3,ENSP00000435466,Q8IZU9,11,q24.2
ENSG00000149547,EI24,ENSP00000278903,O14681,11,q24.2
ENSG00000197798,FAM118B,ENSP00000433343,Q9BPY3,11,q24.2
ENSG00000154143,PANX3,ENSP00000284288,Q96QZ0,11,q24.2
ENSG00000110172,CHORDC1,ENSP00000319255,Q9UHD1,11,q14.3
ENSG00000165495,PKNOX2,ENSP00000298282,Q96KN3,11,q24.2
ENSG00000187151,ANGPTL5,ENSP00000335255,Q86XS5,11,q22.1
ENSG00000110318,CEP126,ENSP00000499679,,11,q22.1
ENSG00000149273,RPS3,ENSP00000432542,,11,q13.4
ENSG00000158555,GDPD5,ENSP00000434050,Q8WTR4,11,q13.5
ENSG00000166391,MOGAT2,ENSP00000198801,Q3SYC2,11,q13.5
ENSG00000149257,SERPINH1,ENSP00000434657,P50454,11,q13.5
ENSG00000166927,MS4A7,ENSP00000350983,Q9GZW8,11,q12.2
ENSG00000166928,MS4A14,ENSP00000437222,,11,q12.2
ENSG00000166930,MS4A5,ENSP00000300190,Q9H3V2,11,q12.2
ENSG00000184232,OAF,ENSP00000332613,Q86UD1,11,q23.3
ENSG00000137709,POU2F3,ENSP00000260264,Q9UKI9,11,q23.3
ENSG00000173457,PPP1R14B,ENSP00000310117,Q96C90,11,q13.1
ENSG00000219435,CATSPERZ,ENSP00000491717,Q9NTU4,11,q13.1
ENSG00000126432,PRDX5,ENSP00000265462,P30044,11,q13.1
ENSG00000168071,CCDC88B,ENSP00000349238,A6NC98,11,q13.1
ENSG00000162302,RPS6KA4,ENSP00000435580,,11,q13.1
ENSG00000168065,SLC22A11,ENSP00000366809,Q9NSA0,11,q13.1
ENSG00000197891,SLC22A12,ENSP00000366790,Q96S37,11,q13.1
ENSG00000068831,RASGRP2,ENSP00000366714,Q7LDG7,11,q13.1
ENSG00000068976,PYGM,ENSP00000366650,P11217,11,q13.1
ENSG00000168067,MAP4K2,ENSP00000294066,Q12851,11,q13.1
ENSG00000110047,EHD1,ENSP00000320516,Q9H4M9,11,q13.1
ENSG00000068971,PPP2R5B,ENSP00000437088,,11,q13.1
ENSG00000149735,GPHA2,ENSP00000279168,Q96T91,11,q13.1
ENSG00000168070,MAJIN,ENSP00000435480,,11,q13.1
ENSG00000168062,BATF2,ENSP00000398911,Q8N1L9,11,q13.1
ENSG00000213465,ARL2,ENSP00000246747,P36404,11,q13.1
ENSG00000171219,CDC42BPG,ENSP00000345133,Q6DT37,11,q13.1
ENSG00000279270,OR52R1,ENSP00000485292,Q8NGF1,11,p15.4
ENSG00000278870,OR51G1,ENSP00000485612,Q8NGK1,11,p15.4
ENSG00000205496,OR51A2,ENSP00000369729,Q8NGJ7,11,p15.4
ENSG00000205495,OR52J3,ENSP00000369728,Q8NH60,11,p15.4
ENSG00000176787,OR52E2,ENSP00000322088,Q8NGJ4,11,p15.4
ENSG00000273085,OR52E1,ENSP00000476576,,11,p15.4
ENSG00000244734,HBB,ENSP00000333994,P68871,11,p15.4
ENSG00000223609,HBD,ENSP00000292901,,11,p15.4
ENSG00000196565,HBG2,ENSP00000338082,P69892,11,p15.4
ENSG00000213931,HBE1,ENSP00000380104,P02100,11,p15.4
ENSG00000183251,OR51B4,ENSP00000369573,Q9Y5P0,11,p15.4
ENSG00000176239,OR51B6,ENSP00000369568,Q9H340,11,p15.4
ENSG00000167360,OR51Q1,ENSP00000300778,Q8NH59,11,p15.4
ENSG00000181609,OR52D1,ENSP00000326232,Q9H346,11,p15.4
ENSG00000175520,UBQLN3,ENSP00000347997,Q9H347,11,p15.4
ENSG00000175518,UBQLNL,ENSP00000369531,Q8IYU4,11,p15.4
ENSG00000187747,OR52B6,ENSP00000341581,Q8NGF0,11,p15.4
ENSG00000121236,TRIM6,ENSP00000278302,Q9C030,11,p15.4
ENSG00000258588,TRIM6-TRIM34,ENSP00000346916,,11,p15.4
ENSG00000181023,OR56B1,ENSP00000322939,Q8NGI3,11,p15.4
ENSG00000205409,OR52E6,ENSP00000328878,Q96RD3,11,p15.4
ENSG00000213934,HBG1,ENSP00000327431,P69891,11,p15.4
ENSG00000182170,MRGPRG,ENSP00000330612,Q86SM5,11,p15.4
ENSG00000184350,MRGPRE,ENSP00000374482,Q86SM8,11,p15.4
ENSG00000005801,ZNF195,ENSP00000432720,,11,p15.4
ENSG00000255151,GLYATL1B,ENSP00000488958,A0A0U1RQE8,11,q12.1
ENSG00000189057,FAM111B,ENSP00000393855,Q6SJ93,11,q12.1
ENSG00000110042,DTX4,ENSP00000434055,Q9Y2E6,11,q12.1
ENSG00000197629,MPEG1,ENSP00000354335,Q2M385,11,q12.1
ENSG00000110002,VWA5A,ENSP00000355070,O00534,11,q24.2
ENSG00000177156,TALDO1,ENSP00000435042,,11,p15.5
ENSG00000177225,GATD1,ENSP00000436417,,11,p15.5
ENSG00000184524,CEND1,ENSP00000328336,Q8N111,11,p15.5
ENSG00000177542,SLC25A22,ENSP00000322020,Q9H936,11,p15.5
ENSG00000177666,PNPLA2,ENSP00000337701,Q96AD5,11,p15.5
ENSG00000177685,CRACR2B,ENSP00000434198,,11,p15.5
ENSG00000177697,CD151,ENSP00000431403,,11,p15.5
ENSG00000177700,POLR2L,ENSP00000432807,P62875,11,p15.5
ENSG00000177830,CHID1,ENSP00000325055,Q9BWS9,11,p15.5
ENSG00000120457,KCNJ5,ENSP00000433295,P48544,11,q24.3
ENSG00000166323,C11orf65,ENSP00000433395,Q8NCR3,11,q22.3
ENSG00000109846,CRYAB,ENSP00000499082,P02511,11,q23.1
ENSG00000170276,HSPB2,ENSP00000302476,Q16082,11,q23.1
ENSG00000254445,HSPB2-C11orf52,ENSP00000457706,,11,q23.1
ENSG00000149300,C11orf52,ENSP00000436268,,11,q23.1
ENSG00000150764,DIXDC1,ENSP00000434130,Q155Q3,11,q23.1
ENSG00000150776,NKAPD1,ENSP00000402208,Q6ZUT1,11,q23.1
ENSG00000150779,TIMM8B,ENSP00000422122,Q9Y5J9,11,q23.1
ENSG00000150783,TEX12,ENSP00000436893,Q9BXU0,11,q23.1
ENSG00000197580,BCO2,ENSP00000350314,Q9BYV7,11,q23.1
ENSG00000150787,PTS,ENSP00000435895,,11,q23.1
ENSG00000188771,PLET1,ENSP00000341412,Q6UQ28,11,q23.1
ENSG00000184956,MUC6,ENSP00000406861,Q6W4X9,11,p15.5
ENSG00000198788,MUC2,ENSP00000502432,,11,p15.5
ENSG00000214026,MRPL23,ENSP00000370930,Q16540,11,p15.5
ENSG00000185926,OR4C46,ENSP00000329056,A6NHA9,11,q11
ENSG00000183313,OR52L1,ENSP00000330338,Q8NGH7,11,p15.4
ENSG00000180919,OR56B4,ENSP00000321196,Q8NH76,11,p15.4
ENSG00000196119,OR8A1,ENSP00000492950,,11,q24.2
ENSG00000152402,GUCY1A2,ENSP00000431245,P33402,11,q22.3
ENSG00000134955,SLC37A2,ENSP00000384407,Q8TED4,11,q24.2
ENSG00000181264,TLCD5,ENSP00000364236,Q6ZRR5,11,q23.3
ENSG00000170242,USP47,ENSP00000339957,Q96K76,11,p15.3
ENSG00000135374,ELF5,ENSP00000257832,Q9UKW6,11,p13
ENSG00000149269,PAK1,ENSP00000348696,Q13153,11,q14.1
ENSG00000049449,RCN1,ENSP00000054950,Q15293,11,p13
ENSG00000149403,GRIK4,ENSP00000435648,Q16099,11,q23.3
ENSG00000149179,CSTPP1,ENSP00000436595,,11,p11.2
ENSG00000158077,NLRP14,ENSP00000299481,Q86W24,11,p15.4
ENSG00000167771,RCOR2,ENSP00000301459,Q8IZ40,11,q13.1
ENSG00000110583,NAA40,ENSP00000440304,,11,q13.1
ENSG00000176340,COX8A,ENSP00000321260,P10176,11,q13.1
ENSG00000133315,MACROD1,ENSP00000255681,Q9BQ69,11,q13.1
ENSG00000168439,STIP1,ENSP00000351646,P31948,11,q13.1
ENSG00000130592,LSP1,ENSP00000502383,,11,p15.5
ENSG00000137522,RNF121,ENSP00000431325,,11,q13.4
ENSG00000149357,LAMTOR1,ENSP00000440738,,11,q13.4
ENSG00000165462,PHOX2A,ENSP00000444845,,11,q13.4
ENSG00000110628,SLC22A18,ENSP00000307859,Q96BI1,11,p15.4
ENSG00000133789,SWAP70,ENSP00000399056,,11,p15.4
ENSG00000148926,ADM,ENSP00000431438,,11,p15.4
ENSG00000110315,RNF141,ENSP00000265981,Q8WVD5,11,p15.4
ENSG00000121671,CRY2,ENSP00000397419,Q49AN0,11,p11.2
ENSG00000121653,MAPK8IP1,ENSP00000241014,Q9UQF2,11,p11.2
ENSG00000234776,FREY1,ENSP00000401498,C9JXX5,11,p11.2
ENSG00000121680,PEX16,ENSP00000368024,Q9Y5Y5,11,p11.2
ENSG00000165905,LARGE2,ENSP00000431932,,11,p11.2
ENSG00000157613,CREB3L1,ENSP00000481956,Q96BA8,11,p11.2
ENSG00000077458,FAM76B,ENSP00000381248,Q5HYJ3,11,q21
ENSG00000166037,CEP57,ENSP00000441392,,11,q21
ENSG00000172638,EFEMP2,ENSP00000431305,,11,q13.1
ENSG00000172500,FIBP,ENSP00000350124,O43427,11,q13.1
ENSG00000175602,CCDC85B,ENSP00000311695,Q15834,11,q13.1
ENSG00000175592,FOSL1,ENSP00000310170,P15407,11,q13.1
ENSG00000175573,C11orf68,ENSP00000398350,Q9H3H3,11,q13.1
ENSG00000175550,DRAP1,ENSP00000437225,,11,q13.1
ENSG00000175467,SART1,ENSP00000436218,,11,q13.1
ENSG00000175376,EIF1AD,ENSP00000436644,Q8N9N8,11,q13.1
ENSG00000175334,BANF1,ENSP00000416128,O75531,11,q13.1
ENSG00000175315,CST6,ENSP00000311313,Q15828,11,q13.1
ENSG00000175294,CATSPER1,ENSP00000309052,Q8NEC5,11,q13.1
ENSG00000175229,GAL3ST3,ENSP00000308591,Q96A11,11,q13.1
ENSG00000087365,SF3B2,ENSP00000432655,,11,q13.1
ENSG00000174903,RAB1B,ENSP00000435195,,11,q13.2
ENSG00000174871,CNIH2,ENSP00000310003,Q6PI25,11,q13.2
ENSG00000179292,TMEM151A,ENSP00000326244,Q8N4L1,11,q13.2
ENSG00000174807,CD248,ENSP00000308117,Q9HCU0,11,q13.2
ENSG00000174791,RIN1,ENSP00000310406,Q13671,11,q13.2
ENSG00000174744,BRMS1,ENSP00000396052,,11,q13.2
ENSG00000174684,B4GAT1,ENSP00000309096,O43505,11,q13.2
ENSG00000174669,SLC29A2,ENSP00000350024,Q14542,11,q13.2
ENSG00000175115,PACS1,ENSP00000316454,Q6VY07,11,q13.1
ENSG00000134780,DAGLA,ENSP00000257215,Q9Y4D2,11,q12.2
ENSG00000134825,TMEM258,ENSP00000443216,P61165,11,q12.2
ENSG00000168496,FEN1,ENSP00000305480,P39748,11,q12.2
ENSG00000149485,FADS1,ENSP00000322229,,11,q12.2
ENSG00000221968,FADS3,ENSP00000431533,,11,q12.2
ENSG00000167994,RAB3IL1,ENSP00000378313,Q8TBN0,11,q12.3
ENSG00000124920,MYRF,ENSP00000278836,Q9Y2G1,11,q12.2
ENSG00000129152,MYOD1,ENSP00000250003,P15172,11,p15.1
ENSG00000129159,KCNC1,ENSP00000368785,P48547,11,p15.1
ENSG00000076043,REXO2,ENSP00000437460,,11,q23.2
ENSG00000137634,NXPE4,ENSP00000401503,Q6UWF7,11,q23.2
ENSG00000149573,MPZL2,ENSP00000278937,O60487,11,q23.3
ENSG00000110195,FOLR1,ENSP00000308137,P15328,11,q13.4
ENSG00000087053,MTMR2,ENSP00000502487,,11,q21
ENSG00000168092,PAFAH1B2,ENSP00000388742,P68402,11,q23.3
ENSG00000149591,TAGLN,ENSP00000376678,Q01995,11,q23.3
ENSG00000167257,RNF214,ENSP00000434186,,11,q23.3
ENSG00000110274,CEP164,ENSP00000436609,,11,q23.3
ENSG00000183908,LRRC55,ENSP00000498533,,11,q12.1
ENSG00000149115,TNKS1BP1,ENSP00000431616,,11,q12.1
ENSG00000149136,SSRP1,ENSP00000278412,Q08945,11,q12.1
ENSG00000156575,PRG3,ENSP00000287143,Q9Y2Y8,11,q12.1
ENSG00000186652,PRG2,ENSP00000312134,P13727,11,q12.1
ENSG00000149761,NUDT22,ENSP00000444022,,11,q13.1
ENSG00000173486,FKBP2,ENSP00000310935,P26885,11,q13.1
ENSG00000021762,OSBPL5,ENSP00000263650,Q9H0X9,11,p15.4
ENSG00000110619,CARS1,ENSP00000431368,,11,p15.4
ENSG00000110090,CPT1A,ENSP00000439084,P50416,11,q13.3
ENSG00000197345,MRPL21,ENSP00000389400,Q7Z2W9,11,q13.3
ENSG00000172938,MRGPRD,ENSP00000310631,Q8TDS7,11,q13.3
ENSG00000162341,TPCN2,ENSP00000294309,Q8NHX9,11,q13.3
ENSG00000110344,UBE4A,ENSP00000252108,Q14139,11,q23.3
ENSG00000184276,DEFB108B,ENSP00000333234,Q8NET1,11,q13.4
ENSG00000225805,DEFB131B,ENSP00000485141,A0A096LNP1,11,q13.4
ENSG00000188487,INSC,ENSP00000368872,Q1MX18,11,p15.2
ENSG00000080854,IGSF9B,ENSP00000436552,Q9UPX0,11,q25
ENSG00000258659,TRIM34,ENSP00000422947,Q9BYJ4,11,p15.4
ENSG00000134802,SLC43A3,ENSP00000378555,Q8NBI5,11,q12.1
ENSG00000182919,C11orf54,ENSP00000433721,Q9H0W9,11,q21
ENSG00000174996,KLC2,ENSP00000436577,,11,q13.2
ENSG00000175274,TP53I11,ENSP00000346564,,11,p11.2
ENSG00000064199,SPA17,ENSP00000227135,Q15506,11,q24.2
ENSG00000135373,EHF,ENSP00000257831,Q9NZC4,11,p13
ENSG00000110031,LPXN,ENSP00000437094,,11,q12.1
ENSG00000177098,SCN4B,ENSP00000322460,Q8IWT1,11,q23.3
ENSG00000149782,PLCB3,ENSP00000279230,Q01970,11,q13.1
ENSG00000149201,CCDC81,ENSP00000346800,Q6ZN84,11,q14.2
ENSG00000086848,ALG9,ENSP00000432442,,11,q23.1
ENSG00000255561,FDXACB1,ENSP00000260257,Q9BRP7,11,q23.1
ENSG00000137720,CFAP68,ENSP00000433224,,11,q23.1
ENSG00000133317,LGALS12,ENSP00000501500,Q96DT0,11,q12.3
ENSG00000133328,PLAAT2,ENSP00000255695,Q9NWW9,11,q12.3
ENSG00000184743,ATL3,ENSP00000381844,Q6DD88,11,q13.1
ENSG00000133318,RTN3,ENSP00000340903,O95197,11,q13.1
ENSG00000188070,ZFTA,ENSP00000482180,C9JLR9,11,q13.1
ENSG00000168005,SPINDOC,ENSP00000294244,Q9BUA3,11,q13.1
ENSG00000166788,SAAL1,ENSP00000432487,Q96ER3,11,p15.1
ENSG00000179817,MRGPRX4,ENSP00000314042,Q96LA9,11,p15.1
ENSG00000148965,SAA4,ENSP00000278222,P35542,11,p15.1
ENSG00000255071,SAA2-SAA4,ENSP00000485552,,11,p15.1
ENSG00000134339,SAA2,ENSP00000416716,P0DJI9,11,p15.1
ENSG00000149133,OR5F1,ENSP00000278409,O95221,11,q12.1
ENSG00000181761,OR8H3,ENSP00000323928,Q8N146,11,q12.1
ENSG00000181752,OR8K5,ENSP00000323853,Q8NH50,11,q12.1
ENSG00000174957,OR5J2,ENSP00000310788,Q8NH18,11,q12.1
ENSG00000180475,OR10Q1,ENSP00000314324,Q8NGQ4,11,q12.1
ENSG00000241356,OR5G3,ENSP00000477337,,11,q12.1
ENSG00000254658,OR8J2,ENSP00000493317,,11,q12.1
ENSG00000176200,OR4D11,ENSP00000320077,Q8NGI4,11,q12.1
ENSG00000172199,OR8U1,ENSP00000304188,Q8NH10,11,q12.1
ENSG00000272987,OR5AL1,ENSP00000477393,,11,q12.1
ENSG00000279961,OR8U3,ENSP00000485324,Q8NH85,11,q12.1
ENSG00000150269,OR5M9,ENSP00000279791,Q8NGP3,11,q12.1
ENSG00000185522,LMNTD2,ENSP00000331167,Q8IXW0,11,p15.5
ENSG00000099849,RASSF7,ENSP00000403068,Q02833,11,p15.5
ENSG00000070047,PHRF1,ENSP00000410626,Q9P1Y6,11,p15.5
ENSG00000099834,CDHR5,ENSP00000351118,Q9HBB8,11,p15.5
ENSG00000070031,SCT,ENSP00000176195,P09683,11,p15.5
ENSG00000069696,DRD4,ENSP00000176183,P21917,11,p15.5
ENSG00000288675,PANO1,ENSP00000503591,I0J062,11,p15.5
ENSG00000197702,PARVA,ENSP00000334008,Q9NVD7,11,p15.3
ENSG00000198674,OR10G6,ENSP00000477445,Q8NH81,11,q24.1
ENSG00000236981,OR10G9,ENSP00000364164,Q8NGN4,11,q24.2
ENSG00000162222,TTC9C,ENSP00000435282,,11,q12.3
ENSG00000185670,ZBTB3,ENSP00000433691,,11,q12.3
ENSG00000168002,POLR2G,ENSP00000432198,,11,q12.3
ENSG00000162227,TAF6L,ENSP00000435116,,11,q12.3
ENSG00000168569,TMEM223,ENSP00000431804,,11,q12.3
ENSG00000185475,TMEM179B,ENSP00000333697,Q7Z7N9,11,q12.3
ENSG00000162231,NXF1,ENSP00000453885,Q9UBU9,11,q12.3
ENSG00000166793,YPEL4,ENSP00000434238,,11,q12.1
ENSG00000156599,ZDHHC5,ENSP00000432202,Q9C0B5,11,q12.1
ENSG00000175581,MRPL48,ENSP00000445111,,11,q13.4
ENSG00000175575,PAAF1,ENSP00000441333,Q9BRP4,11,q13.4
ENSG00000187726,DNAJB13,ENSP00000344431,P59910,11,q13.4
ENSG00000175564,UCP3,ENSP00000323740,P55916,11,q13.4
ENSG00000214517,PPME1,ENSP00000329867,Q9Y570,11,q13.4
ENSG00000151704,KCNJ1,ENSP00000376433,P48048,11,q24.3
ENSG00000175482,POLD4,ENSP00000311368,Q9HCU8,11,q13.2
ENSG00000175505,CLCF1,ENSP00000309338,Q9UBD9,11,q13.2
ENSG00000172531,PPP1CA,ENSP00000326031,P62136,11,q13.2
ENSG00000175463,TBC1D10C,ENSP00000435543,Q8IV04,11,q13.2
ENSG00000175634,RPS6KB2,ENSP00000450621,,11,q13.2
ENSG00000213402,PTPRCAP,ENSP00000325589,Q14761,11,q13.2
ENSG00000172725,CORO1B,ENSP00000340211,Q9BR76,11,q13.2
ENSG00000175514,GPR152,ENSP00000310255,Q8TDT2,11,q13.2
ENSG00000172663,TMEM134,ENSP00000312615,Q9H6X4,11,q13.2
ENSG00000162236,STX5,ENSP00000294179,Q13190,11,q12.3
ENSG00000166402,TUB,ENSP00000434400,,11,p15.4
ENSG00000182934,SRPRA,ENSP00000328023,P08240,11,q24.2
ENSG00000110063,DCPS,ENSP00000263579,Q96C86,11,q24.2
ENSG00000110080,ST3GAL4,ENSP00000433495,,11,q24.2
