ensembl_gene_id,external_gene_name,ensembl_peptide_id,uniprotswissprot,chromosome_name,band
ENSG00000141026,MED9,ENSP00000463031,,17,p11.2
ENSG00000108551,RASD1,ENSP00000225688,Q9Y272,17,p11.2
ENSG00000131469,RPL27,ENSP00000467587,P61353,17,q21.31
ENSG00000167080,B4GALNT2,ENSP00000425510,Q8NHY0,17,q21.32
ENSG00000181291,TMEM132E,ENSP00000316532,,17,q12
ENSG00000068079,IFI35,ENSP00000394579,P80217,17,q21.31
ENSG00000182575,NXPH3,ENSP00000329295,O95157,17,q21.33
ENSG00000167740,CYB5D2,ENSP00000458352,Q8WUJ1,17,p13.2
ENSG00000167703,SLC43A2,ENSP00000301335,Q8N370,17,p13.3
ENSG00000133030,MPRIP,ENSP00000498253,,17,p11.2
ENSG00000187838,PLSCR3,ENSP00000483743,Q9NRY6,17,p13.1
ENSG00000262481,TMEM256-PLSCR3,ENSP00000466104,,17,p13.1
ENSG00000205544,TMEM256,ENSP00000301939,Q8N2U0,17,p13.1
ENSG00000169992,NLGN2,ENSP00000461168,Q8NFZ4,17,p13.1
ENSG00000181323,SPEM1,ENSP00000315554,Q8N4L4,17,p13.1
ENSG00000184560,SPEM2,ENSP00000328061,Q0P670,17,p13.1
ENSG00000283439,SPEM3,ENSP00000490274,A0A1B0GUW6,17,p13.1
ENSG00000181284,TMEM102,ENSP00000315387,Q8N9M5,17,p13.1
ENSG00000161958,FGF11,ENSP00000459746,,17,p13.1
ENSG00000170175,CHRNB1,ENSP00000304290,P11230,17,p13.1
ENSG00000167874,TMEM88,ENSP00000459725,,17,p13.1
ENSG00000182224,CYB5D1,ENSP00000459369,Q6P9G0,17,p13.1
ENSG00000170043,TRAPPC1,ENSP00000441130,Q9Y5R8,17,p13.1
ENSG00000170037,CNTROB,ENSP00000459246,,17,p13.1
ENSG00000132518,GUCY2D,ENSP00000254854,Q02846,17,p13.1
ENSG00000179593,ALOX15B,ENSP00000458749,,17,p13.1
ENSG00000179477,ALOX12B,ENSP00000497784,O75342,17,p13.1
ENSG00000179111,HES7,ENSP00000446205,Q9BYE0,17,p13.1
ENSG00000179029,TMEM107,ENSP00000402732,Q6UX40,17,p13.1
ENSG00000196544,BORCS6,ENSP00000373669,Q96GS4,17,p13.1
ENSG00000178999,AURKB,ENSP00000313950,Q96GD4,17,p13.1
ENSG00000178921,PFAS,ENSP00000463362,,17,p13.1
ENSG00000125434,SLC25A35,ENSP00000462395,Q3KQZ1,17,p13.1
ENSG00000108961,RANGRF,ENSP00000383940,Q9HD47,17,p13.1
ENSG00000198844,ARHGEF15,ENSP00000462796,,17,p13.1
ENSG00000184650,ODF4,ENSP00000331086,Q2M2E3,17,p13.1
ENSG00000161970,RPL26,ENSP00000498177,P61254,17,p13.1
ENSG00000161973,CCDC42,ENSP00000293845,Q96M95,17,p13.1
ENSG00000185156,MFSD6L,ENSP00000330051,Q8IWD5,17,p13.1
ENSG00000276231,PIK3R6,ENSP00000480157,Q5UE93,17,p13.1
ENSG00000065320,NTN1,ENSP00000173229,O95631,17,p13.1
ENSG00000170310,STX8,ENSP00000305255,Q9UNK0,17,p13.1
ENSG00000166596,CFAP52,ENSP00000379521,Q8N1V2,17,p13.1
ENSG00000154914,USP43,ENSP00000285199,Q70EL4,17,p13.1
ENSG00000065325,GLP2R,ENSP00000458242,,17,p13.1
ENSG00000109047,RCVRN,ENSP00000226193,P35243,17,p13.1
ENSG00000006788,MYH13,ENSP00000252172,Q9UKX3,17,p13.1
ENSG00000133020,MYH8,ENSP00000384330,P13535,17,p13.1
ENSG00000264424,MYH4,ENSP00000255381,Q9Y623,17,p13.1
ENSG00000109061,MYH1,ENSP00000226207,P12882,17,p13.1
ENSG00000125414,MYH2,ENSP00000433944,Q9UKX2,17,p13.1
ENSG00000109063,MYH3,ENSP00000464317,P11055,17,p13.1
ENSG00000133028,SCO1,ENSP00000255390,O75880,17,p13.1
ENSG00000170222,ADPRM,ENSP00000369099,Q3LIE5,17,p13.1
ENSG00000187824,TMEM220,ENSP00000462490,,17,p13.1
ENSG00000233670,PIRT,ENSP00000462046,P0C851,17,p12
ENSG00000188803,SHISA6,ENSP00000390084,Q6ZSJ9,17,p12
ENSG00000007174,DNAH9,ENSP00000463782,,17,p12
ENSG00000065559,MAP2K4,ENSP00000463507,,17,p12
ENSG00000006744,ELAC2,ENSP00000337445,Q9BQ52,17,p12
ENSG00000153976,HS3ST3A1,ENSP00000284110,Q9Y663,17,p12
ENSG00000006695,COX10,ENSP00000499450,,17,p12
ENSG00000223510,CDRT15,ENSP00000402355,Q96T59,17,p12
ENSG00000125430,HS3ST3B1,ENSP00000354213,Q9Y662,17,p12
ENSG00000161542,PRPSAP1,ENSP00000414624,Q14558,17,q25.1
ENSG00000176170,SPHK1,ENSP00000468474,,17,q25.1
ENSG00000175931,UBE2O,ENSP00000323687,Q9C0C9,17,q25.1
ENSG00000161544,CYGB,ENSP00000293230,Q8WWM9,17,q25.1
ENSG00000214140,PRCD,ENSP00000467661,Q00LT1,17,q25.1
ENSG00000070731,ST6GALNAC2,ENSP00000225276,Q9UJ37,17,q25.1
ENSG00000070526,ST6GALNAC1,ENSP00000465092,,17,q25.1
ENSG00000129667,RHBDF2,ENSP00000322775,Q6PJF5,17,q25.1
ENSG00000129657,SEC14L1,ENSP00000466079,,17,q25.2
ENSG00000180336,MEIOC,ENSP00000404941,,17,q21.31
ENSG00000180329,CCDC43,ENSP00000468079,,17,q21.31
ENSG00000161692,DBF4B,ENSP00000377178,Q8NFT6,17,q21.31
ENSG00000073670,ADAM11,ENSP00000200557,O75078,17,q21.31
ENSG00000182963,GJC1,ENSP00000468716,,17,q21.31
ENSG00000131097,HIGD1B,ENSP00000468511,Q9P298,17,q21.31
ENSG00000108883,EFTUD2,ENSP00000392094,Q15029,17,q21.31
ENSG00000167131,CCDC103,ENSP00000462450,,17,q21.31
ENSG00000186185,KIF18B,ENSP00000465377,Q86Y91,17,q21.31
ENSG00000141574,SECTM1,ENSP00000269389,Q8WVN6,17,q25.3
ENSG00000182459,TEX19,ENSP00000331500,Q8NA77,17,q25.3
ENSG00000181396,OGFOD3,ENSP00000320116,Q6PK18,17,q25.3
ENSG00000125409,TEKT3,ENSP00000379263,Q9BXF9,17,p12
ENSG00000109099,PMP22,ENSP00000501804,Q01453,17,p12
ENSG00000132507,EIF5A,ENSP00000336702,P63241,17,p13.1
ENSG00000132522,GPS2,ENSP00000460836,,17,p13.1
ENSG00000215041,NEURL4,ENSP00000319826,Q96JN8,17,p13.1
ENSG00000072818,ACAP1,ENSP00000158762,Q15027,17,p13.1
ENSG00000174282,ZBTB4,ENSP00000307858,Q9P1Z0,17,p13.1
ENSG00000166484,MAPK7,ENSP00000311005,Q13164,17,p11.2
ENSG00000166482,MFAP4,ENSP00000468578,,17,p11.2
ENSG00000128482,RNF112,ENSP00000464134,,17,p11.2
ENSG00000185527,PDE6G,ENSP00000328412,P18545,17,q25.3
ENSG00000204237,OXLD1,ENSP00000363873,Q5BKU9,17,q25.3
ENSG00000185298,CCDC137,ENSP00000329360,Q6PK04,17,q25.3
ENSG00000262814,MRPL12,ENSP00000333837,P52815,17,q25.3
ENSG00000183048,SLC25A10,ENSP00000446242,,17,q25.3
ENSG00000186765,FSCN2,ENSP00000388716,O14926,17,q25.3
ENSG00000108469,RECQL5,ENSP00000394820,O94762,17,q25.1
ENSG00000259120,SMIM6,ENSP00000450581,P0DI80,17,q25.1
ENSG00000161526,SAP30BP,ENSP00000462825,,17,q25.1
ENSG00000132475,H3-3B,ENSP00000254810,P84243,17,q25.1
ENSG00000132478,UNK,ENSP00000464893,Q9C0B0,17,q25.1
ENSG00000132471,WBP2,ENSP00000254806,Q969T9,17,q25.1
ENSG00000132481,TRIM47,ENSP00000467645,,17,q25.1
ENSG00000141569,TRIM65,ENSP00000465034,,17,q25.1
ENSG00000204316,MRPL38,ENSP00000308275,Q96DV4,17,q25.1
ENSG00000261408,TEN1-CDK3,ENSP00000497034,,17,q25.1
ENSG00000257949,TEN1,ENSP00000380762,Q86WV5,17,q25.1
ENSG00000167880,EVPL,ENSP00000467717,,17,q25.1
ENSG00000167881,SRP68,ENSP00000473613,Q9UHB9,17,q25.1
ENSG00000070444,MNT,ENSP00000174618,Q99583,17,p13.3
ENSG00000127804,METTL16,ENSP00000263092,Q86W50,17,p13.3
ENSG00000121058,COIL,ENSP00000240316,P38432,17,q22
ENSG00000121064,SCPEP1,ENSP00000458671,,17,q22
ENSG00000121057,AKAP1,ENSP00000459808,,17,q22
ENSG00000153944,MSI2,ENSP00000414671,,17,q22
ENSG00000180891,CUEDC1,ENSP00000462717,Q9NWM3,17,q22
ENSG00000136451,VEZF1,ENSP00000258963,,17,q22
ENSG00000136450,SRSF1,ENSP00000258962,Q07955,17,q22
ENSG00000264364,DYNLL2,ENSP00000477310,Q96FJ2,17,q22
ENSG00000121053,EPX,ENSP00000225371,P11678,17,q22
ENSG00000167117,ANKRD40CL,ENSP00000494384,Q53H64,17,q21.33
ENSG00000243678,NME2,ENSP00000426976,P22392,17,q21.33
ENSG00000166579,NDEL1,ENSP00000462052,,17,p13.1
ENSG00000129673,AANAT,ENSP00000250615,Q16613,17,q25.1
ENSG00000198740,ZNF652,ENSP00000424848,,17,q21.33
ENSG00000167716,WDR81,ENSP00000395226,,17,p13.3
ENSG00000070495,JMJD6,ENSP00000394085,Q6NYC1,17,q25.1
ENSG00000173868,PHOSPHO1,ENSP00000311925,Q8TCT1,17,q21.32
ENSG00000108587,GOSR1,ENSP00000225724,O95249,17,q11.2
ENSG00000182896,TMEM95,ENSP00000374632,Q3KNT9,17,p13.1
ENSG00000169660,HEXD,ENSP00000337854,Q8WVB3,17,q25.3
ENSG00000109083,IFT20,ENSP00000484842,,17,q11.2
ENSG00000239672,NME1,ENSP00000376892,P15531,17,q21.33
ENSG00000141052,MYOCD,ENSP00000462694,,17,p12
ENSG00000154016,GRAP,ENSP00000284154,Q13588,17,p11.2
ENSG00000181038,METTL23,ENSP00000464965,,17,q25.1
ENSG00000011143,MKS1,ENSP00000504754,,17,q22
ENSG00000004139,SARM1,ENSP00000468032,Q6SZW1,17,q11.2
ENSG00000076351,SLC46A1,ENSP00000480703,Q96NT5,17,q11.2
ENSG00000109103,UNC119,ENSP00000466831,,17,q11.2
ENSG00000109107,ALDOC,ENSP00000378729,,17,q11.2
ENSG00000076382,SPAG5,ENSP00000323300,Q96R06,17,q11.2
ENSG00000132581,SDF2,ENSP00000247020,Q99470,17,q11.2
ENSG00000109111,SUPT6H,ENSP00000338143,Q7KZ85,17,q11.2
ENSG00000109113,RAB34,ENSP00000413156,,17,q11.2
ENSG00000198242,RPL23A,ENSP00000389103,P62750,17,q11.2
ENSG00000160606,TLCD1,ENSP00000292090,Q96CP7,17,q11.2
ENSG00000160602,NEK8,ENSP00000467335,,17,q11.2
ENSG00000123700,KCNJ2,ENSP00000441848,P63252,17,q24.3
ENSG00000186919,ZACN,ENSP00000397489,Q401N2,17,q25.1
ENSG00000182687,GALR2,ENSP00000329684,O43603,17,q25.1
ENSG00000182473,EXOC7,ENSP00000468404,Q9UPT5,17,q25.1
ENSG00000129654,FOXJ1,ENSP00000323880,Q92949,17,q25.1
ENSG00000182628,SKA2,ENSP00000333433,Q8WVK7,17,q22
ENSG00000068489,PRR11,ENSP00000464048,,17,q22
ENSG00000185924,RTN4RL1,ENSP00000330631,Q86UN2,17,p13.3
ENSG00000108963,DPH1,ENSP00000501368,Q9BZG8,17,p13.3
ENSG00000262664,OVCA2,ENSP00000461388,Q8WZ82,17,p13.3
ENSG00000177374,HIC1,ENSP00000461476,,17,p13.3
ENSG00000070366,SMG6,ENSP00000263073,Q86US8,17,p13.3
ENSG00000167720,SRR,ENSP00000458814,,17,p13.3
ENSG00000167721,TSR1,ENSP00000301364,Q2NL82,17,p13.3
ENSG00000008283,CYB561,ENSP00000376701,P49447,17,q23.3
ENSG00000159640,ACE,ENSP00000462995,,17,q23.3
ENSG00000198909,MAP3K3,ENSP00000461988,Q99759,17,q23.3
ENSG00000136490,LIMD2,ENSP00000259006,Q9BT23,17,q23.3
ENSG00000108424,KPNB1,ENSP00000438253,Q14974,17,q21.32
ENSG00000073861,TBX21,ENSP00000177694,Q9UL17,17,q21.32
ENSG00000159111,MRPL10,ENSP00000324100,Q7Z7H8,17,q21.32
ENSG00000141294,LRRC46,ENSP00000463930,,17,q21.32
ENSG00000141295,SCRN2,ENSP00000290216,Q96FV2,17,q21.32
ENSG00000182481,KPNA2,ENSP00000503884,,17,q24.2
ENSG00000261371,PECAM1,ENSP00000457421,P16284,17,q23.3
ENSG00000256525,POLG2,ENSP00000442563,Q9UHN1,17,q23.3
ENSG00000108854,SMURF2,ENSP00000262435,Q9HAU4,17,q24.1
ENSG00000108654,DDX5,ENSP00000225792,P17844,17,q23.3
ENSG00000185359,HGS,ENSP00000503695,,17,q25.3
ENSG00000161714,PLCD3,ENSP00000479636,Q8N3E9,17,q21.31
ENSG00000181513,ACBD4,ENSP00000482750,Q8NC06,17,q21.31
ENSG00000186834,HEXIM1,ENSP00000328773,O94992,17,q21.31
ENSG00000136448,NMT1,ENSP00000503621,P30419,17,q21.31
ENSG00000161381,PLXDC1,ENSP00000323927,Q8IUK5,17,q12
ENSG00000141748,ARL5C,ENSP00000269586,A6NH57,17,q12
ENSG00000141750,STAC2,ENSP00000327509,Q6ZMT1,17,q12
ENSG00000170190,SLC16A5,ENSP00000463434,O15375,17,q25.1
ENSG00000125449,ARMC7,ENSP00000462962,Q9H6L4,17,q25.1
ENSG00000125458,NT5C,ENSP00000462712,,17,q25.1
ENSG00000189159,JPT1,ENSP00000464266,Q9UK76,17,q25.1
ENSG00000188612,SUMO2,ENSP00000405965,P61956,17,q25.1
ENSG00000125450,NUP85,ENSP00000462487,,17,q25.1
ENSG00000125447,GGA3,ENSP00000446421,Q9NZ52,17,q25.1
ENSG00000125445,MRPS7,ENSP00000463263,,17,q25.1
ENSG00000125454,SLC25A19,ENSP00000364410,Q9HC21,17,q25.1
ENSG00000177885,GRB2,ENSP00000463525,,17,q25.1
ENSG00000108298,RPL19,ENSP00000225430,P84098,17,q12
ENSG00000181222,POLR2A,ENSP00000502190,,17,p13.1
ENSG00000183018,SPNS2,ENSP00000333292,Q8IVW8,17,p13.2
ENSG00000132382,MYBBP1A,ENSP00000370968,Q9BQG0,17,p13.2
ENSG00000167741,GGT6,ENSP00000370962,,17,p13.2
ENSG00000188176,SMTNL2,ENSP00000345143,Q2TAL5,17,p13.2
ENSG00000161905,ALOX15,ENSP00000293761,P16050,17,p13.2
ENSG00000141456,PELP1,ENSP00000460300,Q8IZL8,17,p13.2
ENSG00000141480,ARRB2,ENSP00000458371,,17,p13.2
ENSG00000161920,MED11,ENSP00000460400,,17,p13.2
ENSG00000141497,ZMYND15,ENSP00000391742,Q9H091,17,p13.2
ENSG00000142484,TM4SF5,ENSP00000270560,O14894,17,p13.2
ENSG00000182853,VMO1,ENSP00000328397,Q7Z5L0,17,p13.2
ENSG00000182327,GLTPD2,ENSP00000328070,A6NH11,17,p13.2
ENSG00000142507,PSMB6,ENSP00000485006,,17,p13.2
ENSG00000129219,PLD2,ENSP00000263088,O14939,17,p13.2
ENSG00000141503,MINK1,ENSP00000347427,Q8N4C8,17,p13.2
ENSG00000108556,CHRNE,ENSP00000497829,Q04844,17,p13.2
ENSG00000205710,C17orf107,ENSP00000429241,,17,p13.2
ENSG00000108784,NAGLU,ENSP00000225927,P54802,17,q21.2
ENSG00000108786,HSD17B1,ENSP00000465128,,17,q21.2
ENSG00000068120,COASY,ENSP00000467174,,17,q21.2
ENSG00000131470,PSMC3IP,ENSP00000377384,Q9P2W1,17,q21.2
ENSG00000141699,RETREG3,ENSP00000467157,,17,q21.2
ENSG00000037042,TUBG2,ENSP00000251412,Q9NRH3,17,q21.2
ENSG00000068137,PLEKHH3,ENSP00000467824,Q7Z736,17,q21.2
ENSG00000167900,TK1,ENSP00000301634,P04183,17,q25.3
ENSG00000089685,BIRC5,ENSP00000301633,,17,q25.3
ENSG00000184619,KRBA2,ENSP00000496946,,17,p13.1
ENSG00000177469,CAVIN1,ENSP00000349541,Q6NZI2,17,q21.2
ENSG00000089558,KCNH4,ENSP00000475564,Q9UQ05,17,q21.2
ENSG00000161610,HCRT,ENSP00000293330,O43612,17,q21.2
ENSG00000010244,ZNF207,ENSP00000322777,O43670,17,q11.2
ENSG00000180638,SLC47A2,ENSP00000326671,Q86VL8,17,p11.2
ENSG00000184544,DHRS7C,ENSP00000461902,,17,p13.1
ENSG00000132361,CLUH,ENSP00000388872,O75153,17,p13.3
ENSG00000125457,MIF4GD,ENSP00000463493,,17,q25.1
ENSG00000186665,C17orf58,ENSP00000489720,Q2M2W7,17,q24.2
ENSG00000108639,SYNGR2,ENSP00000225777,O43760,17,q25.3
ENSG00000108684,ASIC2,ENSP00000225823,Q16515,17,q12
ENSG00000108788,MLX,ENSP00000416627,Q9UH92,17,q21.2
ENSG00000007237,GAS7,ENSP00000410108,O60861,17,p13.1
ENSG00000184361,SPATA32,ENSP00000467901,,17,q21.31
ENSG00000006062,MAP3K14,ENSP00000478552,Q99558,17,q21.31
ENSG00000213424,KRT222,ENSP00000377613,,17,q21.2
ENSG00000167916,KRT24,ENSP00000264651,Q2M2I5,17,q21.2
ENSG00000204897,KRT25,ENSP00000310573,Q7Z3Z0,17,q21.2
ENSG00000171446,KRT27,ENSP00000301656,Q7Z3Y8,17,q21.2
ENSG00000173908,KRT28,ENSP00000305263,Q7Z3Y7,17,q21.2
ENSG00000186395,KRT10,ENSP00000269576,P13645,17,q21.2
ENSG00000187242,KRT12,ENSP00000251643,Q99456,17,q21.2
ENSG00000171431,KRT20,ENSP00000167588,P35900,17,q21.2
ENSG00000108244,KRT23,ENSP00000414056,Q9C075,17,q21.2
ENSG00000259384,GH1,ENSP00000343791,P01241,17,q23.3
ENSG00000007314,SCN4A,ENSP00000396320,P35499,17,q23.3
ENSG00000224383,PRR29,ENSP00000463279,P0C7W0,17,q23.3
ENSG00000108622,ICAM2,ENSP00000463199,,17,q23.3
ENSG00000178607,ERN1,ENSP00000506094,,17,q23.3
ENSG00000141526,SLC16A3,ENSP00000463880,,17,q25.3
ENSG00000108849,PPY,ENSP00000489472,,17,q21.31
ENSG00000161653,NAGS,ENSP00000293404,Q8N159,17,q21.31
ENSG00000091947,TMEM101,ENSP00000206380,Q96IK0,17,q21.31
ENSG00000161654,LSM12,ENSP00000293406,Q3MHD2,17,q21.31
ENSG00000125319,HROB,ENSP00000313500,Q8N3J3,17,q21.31
ENSG00000161664,ASB16,ENSP00000466349,,17,q21.31
ENSG00000168591,TMUB2,ENSP00000413127,,17,q21.31
ENSG00000273706,LHX1,ENSP00000477829,P48742,17,q12
ENSG00000275700,AATF,ENSP00000506539,,17,q12
ENSG00000215644,GCGR,ENSP00000460976,,17,q25.3
ENSG00000225663,MCRIP1,ENSP00000408827,,17,q25.3
ENSG00000182676,PPP1R27,ENSP00000331065,Q86WC6,17,q25.3
ENSG00000183684,ALYREF,ENSP00000421592,,17,q25.3
ENSG00000141552,ANAPC11,ENSP00000458143,Q9NYG5,17,q25.3
ENSG00000183979,NPB,ENSP00000461824,,17,q25.3
ENSG00000185813,PCYT2,ENSP00000439245,Q99447,17,q25.3
ENSG00000187531,SIRT7,ENSP00000329466,Q9NRC8,17,q25.3
ENSG00000197063,MAFG,ENSP00000350369,O15525,17,q25.3
ENSG00000183010,PYCR1,ENSP00000336579,P32322,17,q25.3
ENSG00000185105,MYADML2,ENSP00000386702,A6NDP7,17,q25.3
ENSG00000185269,NOTUM,ENSP00000387310,Q6P988,17,q25.3
ENSG00000184009,ACTG1,ENSP00000505060,P63261,17,q25.3
ENSG00000185624,P4HB,ENSP00000505575,,17,q25.3
ENSG00000131462,TUBG1,ENSP00000505664,,17,q21.2
ENSG00000184451,CCR10,ENSP00000332504,P46092,17,q21.2
ENSG00000108797,CNTNAP1,ENSP00000264638,P78357,17,q21.2
