ensembl_gene_id,external_gene_name,ensembl_peptide_id,uniprotswissprot,chromosome_name,band
ENSG00000141076,UTP4,ENSP00000461517,,16,q22.1
ENSG00000087253,LPCAT2,ENSP00000262134,Q7L5N7,16,q12.2
ENSG00000168928,CTRB2,ENSP00000303963,Q6GPI1,16,q23.1
ENSG00000103089,FA2H,ENSP00000219368,Q7L5A8,16,q23.1
ENSG00000171724,VAT1L,ENSP00000303129,Q9HCJ6,16,q23.1
ENSG00000178573,MAF,ENSP00000455097,,16,q23.2
ENSG00000103047,TANGO6,ENSP00000261778,Q9C0B7,16,q22.1
ENSG00000152910,CNTNAP4,ENSP00000479811,Q9C0A0,16,q23.1
ENSG00000088682,COQ9,ENSP00000262507,O75208,16,q21
ENSG00000070761,CFAP20,ENSP00000262498,Q9Y6A4,16,q21
ENSG00000168925,CTRB1,ENSP00000354294,P17538,16,q23.1
ENSG00000135736,CCDC102A,ENSP00000258214,Q96A19,16,q21
ENSG00000176692,FOXC2,ENSP00000497759,Q99958,16,q24.1
ENSG00000050820,BCAR1,ENSP00000377074,P56945,16,q23.1
ENSG00000205078,SYCE1L,ENSP00000367911,A8MT33,16,q23.1
ENSG00000131149,GSE1,ENSP00000490157,,16,q24.1
ENSG00000103111,MON1B,ENSP00000456038,,16,q23.1
ENSG00000184939,ZFP90,ENSP00000460560,,16,q22.1
ENSG00000103175,WFDC1,ENSP00000219454,Q9HC57,16,q24.1
ENSG00000140948,ZCCHC14,ENSP00000499622,,16,q24.2
ENSG00000135686,KLHL36,ENSP00000456743,Q8N4N3,16,q24.1
ENSG00000168404,MLKL,ENSP00000303118,Q8NB16,16,q23.1
ENSG00000005194,CIAPIN1,ENSP00000377914,Q6FI81,16,q21
ENSG00000154118,JPH3,ENSP00000284262,Q8WXH2,16,q24.2
ENSG00000140937,CDH11,ENSP00000377711,P55287,16,q21
ENSG00000140950,MEAK7,ENSP00000343635,Q6P9B6,16,q24.1
ENSG00000103091,WDR59,ENSP00000262144,Q6PJI9,16,q23.1
ENSG00000103248,MTHFSD,ENSP00000354152,Q2M296,16,q24.1
ENSG00000159618,ADGRG5,ENSP00000290823,Q8IZF4,16,q21
ENSG00000103335,PIEZO1,ENSP00000301015,Q92508,16,q24.3
ENSG00000006210,CX3CL1,ENSP00000006053,P78423,16,q21
ENSG00000153774,CFDP1,ENSP00000283882,Q9UEE9,16,q23.1
ENSG00000140876,NUDT7,ENSP00000457566,P0C024,16,q23.1
ENSG00000176678,FOXL1,ENSP00000472376,,16,q24.1
ENSG00000184517,ZFP1,ENSP00000457044,Q6P2D0,16,q23.1
ENSG00000140836,ZFHX3,ENSP00000268489,Q15911,16,q22.3
ENSG00000168411,RFWD3,ENSP00000354361,Q6PCD5,16,q23.1
ENSG00000186187,ZNRF1,ENSP00000335091,Q8ND25,16,q23.1
ENSG00000140873,ADAMTS18,ENSP00000454368,,16,q23.1
ENSG00000103187,COTL1,ENSP00000262428,Q14019,16,q24.1
ENSG00000102978,POLR2C,ENSP00000219252,P19387,16,q21
ENSG00000118900,UBN1,ENSP00000467942,,16,p13.3
ENSG00000103241,FOXF1,ENSP00000262426,Q12946,16,q24.1
ENSG00000183793,NPIPA5,ENSP00000433597,E9PKD4,16,p13.11
ENSG00000127564,PKMYT1,ENSP00000392855,,16,p13.3
ENSG00000162073,PAQR4,ENSP00000293978,Q8N4S7,16,p13.3
ENSG00000213937,CLDN9,ENSP00000398017,O95484,16,p13.3
ENSG00000184697,CLDN6,ENSP00000328674,P56747,16,p13.3
ENSG00000131652,THOC6,ENSP00000326531,Q86W42,16,p13.3
ENSG00000162069,BICDL2,ENSP00000459043,A1A5D9,16,p13.3
ENSG00000130182,ZSCAN10,ENSP00000458879,,16,p13.3
ENSG00000140993,TIGD7,ENSP00000380071,Q6NT04,16,p13.3
ENSG00000168158,OR2C1,ENSP00000307726,O95371,16,p13.3
ENSG00000103343,ZNF174,ENSP00000268655,Q15697,16,p13.3
ENSG00000167981,ZNF597,ENSP00000301744,Q96LX8,16,p13.3
ENSG00000122390,NAA60,ENSP00000459750,,16,p13.3
ENSG00000215131,C16orf90,ENSP00000382553,,16,p13.3
ENSG00000103351,CLUAP1,ENSP00000460977,,16,p13.3
ENSG00000167984,NLRC3,ENSP00000352039,Q7RTR2,16,p13.3
ENSG00000126602,TRAP1,ENSP00000459385,,16,p13.3
ENSG00000185739,SRL,ENSP00000461179,,16,p13.3
ENSG00000090447,TFAP4,ENSP00000204517,Q01664,16,p13.3
ENSG00000126603,GLIS2,ENSP00000262366,Q9BZE0,16,p13.3
ENSG00000217930,PAM16,ENSP00000459113,,16,p13.3
ENSG00000103426,CORO7-PAM16,ENSP00000460885,,16,p13.3
ENSG00000262246,CORO7,ENSP00000251166,P57737,16,p13.3
ENSG00000168140,VASN,ENSP00000306864,Q6EMK4,16,p13.3
ENSG00000103423,DNAJA3,ENSP00000393970,Q96EY1,16,p13.3
ENSG00000103415,HMOX2,ENSP00000458797,,16,p13.3
ENSG00000281991,TMEM265,ENSP00000477871,A0A087WTH1,16,p11.2
ENSG00000156873,PHKG2,ENSP00000455091,,16,p11.2
ENSG00000196118,CFAP119,ENSP00000455034,,16,p11.2
ENSG00000102870,ZNF629,ENSP00000262525,Q9UEG4,16,p11.2
ENSG00000175938,ORAI3,ENSP00000322249,Q9BRQ5,16,p11.2
ENSG00000099377,HSD3B7,ENSP00000262520,Q9H2F3,16,p11.2
ENSG00000099365,STX1B,ENSP00000215095,P61266,16,p11.2
ENSG00000103496,STX4,ENSP00000390788,,16,p11.2
ENSG00000167394,ZNF668,ENSP00000441349,Q96K58,16,p11.2
ENSG00000167395,ZNF646,ENSP00000300850,O15015,16,p11.2
ENSG00000167397,VKORC1,ENSP00000300851,,16,p11.2
ENSG00000103507,BCKDK,ENSP00000378405,O14874,16,p11.2
ENSG00000103510,KAT8,ENSP00000498566,,16,p11.2
ENSG00000052344,PRSS8,ENSP00000319730,Q16651,16,p11.2
ENSG00000178226,PRSS36,ENSP00000268281,Q5K4E3,16,p11.2
ENSG00000103490,PYCARD,ENSP00000340441,Q9ULZ3,16,p11.2
ENSG00000103310,ZP2,ENSP00000458991,Q05996,16,p12.2
ENSG00000175311,ANKS4B,ENSP00000308772,Q8N8V4,16,p12.2
ENSG00000103174,NAGPA,ENSP00000371381,Q9UK23,16,p13.3
ENSG00000118894,EEF2KMT,ENSP00000398502,Q96G04,16,p13.3
ENSG00000102891,MT4,ENSP00000219162,P47944,16,q13
ENSG00000125148,MT2A,ENSP00000245185,P02795,16,q13
ENSG00000169715,MT1E,ENSP00000307706,P04732,16,q13
ENSG00000205364,MT1M,ENSP00000369146,Q8N339,16,q13
ENSG00000205362,MT1A,ENSP00000290705,P04731,16,q13
ENSG00000169688,MT1B,ENSP00000334998,P07438,16,q13
ENSG00000198417,MT1F,ENSP00000334872,P04733,16,q13
ENSG00000187193,MT1X,ENSP00000475791,,16,q13
ENSG00000103316,CRYM,ENSP00000459982,,16,p12.2
ENSG00000140749,IGSF6,ENSP00000268389,O95976,16,p12.2
ENSG00000140740,UQCRC2,ENSP00000485966,,16,p12.2
ENSG00000188322,SBK1,ENSP00000499661,,16,p12.1
ENSG00000197272,IL27,ENSP00000349365,Q8NEV9,16,p11.2
ENSG00000176476,SGF29,ENSP00000316114,Q96ES7,16,p11.2
ENSG00000178952,TUFM,ENSP00000322439,P49411,16,p11.2
ENSG00000177548,RABEP2,ENSP00000350186,Q9H5N1,16,p11.2
ENSG00000177455,CD19,ENSP00000313419,P15391,16,p11.2
ENSG00000169682,SPNS1,ENSP00000457011,,16,p11.2
ENSG00000197471,SPN,ENSP00000378787,P16150,16,p11.2
ENSG00000149930,TAOK2,ENSP00000310094,Q9UL54,16,p11.2
ENSG00000149929,HIRIP3,ENSP00000279392,Q9BW71,16,p11.2
ENSG00000169592,INO80E,ENSP00000303977,,16,p11.2
ENSG00000149927,DOC2A,ENSP00000340017,Q14183,16,p11.2
ENSG00000149923,PPP4C,ENSP00000455394,,16,p11.2
ENSG00000090238,YPEL3,ENSP00000454949,,16,p11.2
ENSG00000102886,GDPD3,ENSP00000384363,Q7L5L3,16,p11.2
ENSG00000102882,MAPK3,ENSP00000263025,P27361,16,p11.2
ENSG00000169627,BOLA2B,ENSP00000498355,Q9H3K6,16,p11.2
ENSG00000169217,CD2BP2,ENSP00000304903,O95400,16,p11.2
ENSG00000169221,TBC1D10B,ENSP00000386538,Q4KMP7,16,p11.2
ENSG00000180269,GPR139,ENSP00000458791,Q6DWJ6,16,p12.3
ENSG00000213648,SULT1A4,ENSP00000353600,P0DMN0,16,p11.2
ENSG00000090863,GLG1,ENSP00000205061,Q92896,16,q23.1
ENSG00000260456,C16orf95,ENSP00000253461,Q9H693,16,q24.2
ENSG00000186260,MRTFB,ENSP00000458340,,16,p13.12
ENSG00000205609,EIF3CL,ENSP00000381917,B5ME19,16,p12.1
ENSG00000225614,ZNF469,ENSP00000456500,Q96JG9,16,q24.2
ENSG00000184110,EIF3C,ENSP00000457963,Q99613,16,p11.2
ENSG00000007541,PIGQ,ENSP00000293874,,16,p13.3
ENSG00000196296,ATP2A1,ENSP00000349595,O14983,16,p11.2
ENSG00000205358,MT1H,ENSP00000330587,P80294,16,q13
ENSG00000087250,MT3,ENSP00000455353,,16,q13
ENSG00000185615,PDIA2,ENSP00000219406,Q13087,16,p13.3
ENSG00000006327,TNFRSF12A,ENSP00000458898,,16,p13.3
ENSG00000103145,HCFC1R1,ENSP00000248089,Q9NWW0,16,p13.3
ENSG00000181938,GINS3,ENSP00000401018,Q9BRX5,16,q21
ENSG00000103227,LMF1,ENSP00000262301,Q96S06,16,p13.3
ENSG00000067836,ROGDI,ENSP00000322832,Q9GZN7,16,p13.3
ENSG00000155666,KDM8,ENSP00000286096,Q8N371,16,p12.1
ENSG00000140623,SEPTIN12,ENSP00000464775,,16,p13.3
ENSG00000155719,OTOA,ENSP00000496564,Q7RTW8,16,p12.2
ENSG00000169900,PYDC1,ENSP00000304336,Q8WXC3,16,p11.2
ENSG00000261052,SULT1A3,ENSP00000343645,P0DMM9,16,p11.2
ENSG00000175643,RMI2,ENSP00000461206,Q96E14,16,p13.13
ENSG00000178279,TNP2,ENSP00000496261,,16,p13.13
ENSG00000178257,PRM3,ENSP00000325638,Q9NNZ6,16,p13.13
ENSG00000122304,PRM2,ENSP00000241808,P04554,16,p13.13
ENSG00000175646,PRM1,ENSP00000310515,P04553,16,p13.13
ENSG00000184602,SNN,ENSP00000329287,O75324,16,p13.13
ENSG00000166454,ATMIN,ENSP00000299575,O43313,16,q23.2
ENSG00000140905,GCSH,ENSP00000319531,P23434,16,q23.2
ENSG00000135697,BCO1,ENSP00000457910,,16,q23.2
ENSG00000090857,PDPR,ENSP00000288050,Q8NCN5,16,q22.1
ENSG00000223496,EXOSC6,ENSP00000398597,Q5RKV6,16,q22.1
ENSG00000157349,DDX19B,ENSP00000454495,,16,q22.1
ENSG00000168872,DDX19A,ENSP00000457103,,16,q22.1
ENSG00000157350,ST3GAL2,ENSP00000345477,Q16842,16,q22.1
ENSG00000157353,FCSK,ENSP00000458483,,16,q22.1
ENSG00000189091,SF3B3,ENSP00000454308,,16,q22.1
ENSG00000090861,AARS1,ENSP00000502797,P49588,16,q22.1
ENSG00000166822,TMEM170A,ENSP00000350230,Q8WVE7,16,q23.1
ENSG00000183196,CHST6,ENSP00000328983,Q9GZX3,16,q23.1
ENSG00000034713,GABARAPL2,ENSP00000456773,,16,q23.1
ENSG00000166848,TERF2IP,ENSP00000300086,Q9NYB0,16,q23.1
ENSG00000282757,DUXB,ENSP00000491301,A0A1W2PPF3,16,q23.1
ENSG00000283755,CPHXL,ENSP00000491599,A0A1W2PPM1,16,q23.1
ENSG00000159461,AMFR,ENSP00000290649,Q9UKV5,16,q13
ENSG00000087263,OGFOD1,ENSP00000455149,,16,q13
ENSG00000065427,KARS1,ENSP00000325448,Q15046,16,q23.1
ENSG00000007384,RHBDF1,ENSP00000262316,Q96CC6,16,p13.3
ENSG00000103148,NPRL3,ENSP00000478045,,16,p13.3
ENSG00000130656,HBZ,ENSP00000498371,,16,p13.3
ENSG00000206177,HBM,ENSP00000349270,Q6B0K9,16,p13.3
ENSG00000188536,HBA2,ENSP00000251595,P69905,16,p13.3
ENSG00000206172,HBA1,ENSP00000322421,P69905,16,p13.3
ENSG00000086506,HBQ1,ENSP00000199708,P09105,16,p13.3
ENSG00000182810,DDX28,ENSP00000332340,Q9NUL7,16,q22.1
ENSG00000072736,NFATC3,ENSP00000460533,,16,q22.1
ENSG00000103067,ESRP2,ENSP00000418748,Q9H6T0,16,q22.1
ENSG00000103066,PLA2G15,ENSP00000394197,Q8NCC3,16,q22.1
ENSG00000103064,SLC7A6,ENSP00000484012,,16,q22.1
ENSG00000103061,SLC7A6OS,ENSP00000462436,,16,q22.1
ENSG00000103056,SMPD3,ENSP00000219334,Q9NY59,16,q22.1
ENSG00000103150,MLYCD,ENSP00000262430,O95822,16,q23.3
ENSG00000140961,OSGIN1,ENSP00000355374,Q9UJX0,16,q23.3
ENSG00000103160,HSDL1,ENSP00000219439,Q3SXM5,16,q24.1
ENSG00000154099,DNAAF1,ENSP00000367815,Q8NEP3,16,q24.1
ENSG00000140955,ADAD2,ENSP00000268624,Q8NCV1,16,q24.1
ENSG00000166558,SLC38A8,ENSP00000299709,A6NNN8,16,q23.3
ENSG00000169896,ITGAM,ENSP00000496959,P11215,16,p11.2
ENSG00000140678,ITGAX,ENSP00000483860,,16,p11.2
ENSG00000156886,ITGAD,ENSP00000373854,Q13349,16,p11.2
ENSG00000156885,COX6A2,ENSP00000287490,Q02221,16,p11.2
ENSG00000176723,ZNF843,ENSP00000455858,,16,p11.2
ENSG00000140691,ARMC5,ENSP00000386125,,16,p11.2
ENSG00000140682,TGFB1I1,ENSP00000456783,,16,p11.2
ENSG00000140675,SLC5A2,ENSP00000455143,,16,p11.2
ENSG00000169877,AHSP,ENSP00000307199,Q9NZD4,16,p11.2
ENSG00000103502,CDIPT,ENSP00000219789,O14735,16,p11.2
ENSG00000174939,ASPHD1,ENSP00000460020,,16,p11.2
ENSG00000149925,ALDOA,ENSP00000456020,,16,p11.2
ENSG00000074071,MRPS34,ENSP00000177742,,16,p13.3
ENSG00000095906,NUBP2,ENSP00000456928,,16,p13.3
ENSG00000099769,IGFALS,ENSP00000215539,P35858,16,p13.3
ENSG00000063854,HAGH,ENSP00000455355,,16,p13.3
ENSG00000162040,HS3ST6,ENSP00000416741,Q96QI5,16,p13.3
ENSG00000103043,VAC14,ENSP00000463485,,16,q22.2
ENSG00000153060,TEKT5,ENSP00000283025,Q96M29,16,p13.13
ENSG00000103274,NUBP1,ENSP00000461746,,16,p13.13
ENSG00000166676,TVP23A,ENSP00000497634,,16,p13.13
ENSG00000182108,DEXI,ENSP00000482265,O95424,16,p13.13
ENSG00000168434,COG7,ENSP00000305442,P83436,16,p12.2
ENSG00000103356,EARS2,ENSP00000395196,Q5JPH6,16,p12.2
ENSG00000103353,UBFD1,ENSP00000456292,,16,p12.2
ENSG00000004779,NDUFAB1,ENSP00000454891,,16,p12.2
ENSG00000166847,DCTN5,ENSP00000300087,Q9BTE1,16,p12.2
ENSG00000166851,PLK1,ENSP00000460266,,16,p12.2
ENSG00000206053,JPT2,ENSP00000457694,Q9H910,16,p13.3
ENSG00000162063,CCNF,ENSP00000293968,,16,p13.3
ENSG00000162062,TEDC2,ENSP00000454787,,16,p13.3
ENSG00000162068,NTN3,ENSP00000293973,O00634,16,p13.3
ENSG00000185883,ATP6V0C,ENSP00000329757,P27449,16,p13.3
ENSG00000205923,CEMP1,ENSP00000457380,Q6PRD7,16,p13.3
ENSG00000166783,MARF1,ENSP00000439819,,16,p13.11
ENSG00000072864,NDE1,ENSP00000379643,Q9NXR1,16,p13.11
ENSG00000103260,METRN,ENSP00000455068,Q9UJH8,16,p13.3
ENSG00000103254,ANTKMT,ENSP00000455283,,16,p13.3
ENSG00000103245,CIAO3,ENSP00000457058,Q9H6Q4,16,p13.3
ENSG00000102854,MSLN,ENSP00000442965,Q13421,16,p13.3
ENSG00000197912,SPG7,ENSP00000495967,,16,q24.3
ENSG00000178773,CPNE7,ENSP00000317374,Q9UBL6,16,q24.3
ENSG00000185324,CDK10,ENSP00000329957,,16,q24.3
ENSG00000158792,SPATA2L,ENSP00000289805,Q8IUW3,16,q24.3
ENSG00000075399,VPS9D1,ENSP00000454244,,16,q24.3
ENSG00000131165,CHMP1A,ENSP00000502022,,16,q24.3
ENSG00000150281,CTF1,ENSP00000279804,Q16619,16,p11.2
ENSG00000155714,PDZD9,ENSP00000441685,Q8IXQ8,16,p12.2
ENSG00000103194,USP10,ENSP00000219473,Q14694,16,q24.1
ENSG00000064270,ATP2C2,ENSP00000262429,O75185,16,q24.1
ENSG00000166455,C16orf46,ENSP00000367874,Q6P387,16,q23.2
ENSG00000010539,ZNF200,ENSP00000380077,P98182,16,p13.3
ENSG00000007392,LUC7L,ENSP00000390953,,16,p13.3
ENSG00000162086,ZNF75A,ENSP00000499242,,16,p13.3
ENSG00000169180,XPO6,ENSP00000457341,Q96QU8,16,p12.1
ENSG00000122386,ZNF205,ENSP00000371627,O95201,16,p13.3
ENSG00000166816,LDHD,ENSP00000300051,Q86WU2,16,q23.1
ENSG00000059122,FLYWCH1,ENSP00000253928,Q4VC44,16,p13.3
ENSG00000157335,CLEC18C,ENSP00000456676,,16,q22.1
ENSG00000140807,NKD1,ENSP00000268459,Q969G9,16,q12.1
ENSG00000205336,ADGRG1,ENSP00000456781,,16,q21
ENSG00000182885,ADGRG3,ENSP00000456576,,16,q21
ENSG00000159625,DRC7,ENSP00000456441,,16,q21
ENSG00000140854,KATNB1,ENSP00000455350,,16,q21
ENSG00000083799,CYLD,ENSP00000457576,Q9NQC7,16,q12.1
ENSG00000166971,AKTIP,ENSP00000378152,Q9H8T0,16,q12.2
ENSG00000204991,SPIRE2,ENSP00000367494,Q8WWL2,16,q24.3
ENSG00000141002,TCF25,ENSP00000491638,Q9BQ70,16,q24.3
ENSG00000258839,MC1R,ENSP00000451760,,16,q24.3
ENSG00000141013,GAS8,ENSP00000440977,O95995,16,q24.3
ENSG00000003249,DBNDD1,ENSP00000501273,,16,q24.3
ENSG00000070915,SLC12A3,ENSP00000457552,P55017,16,q13
ENSG00000051108,HERPUD1,ENSP00000409555,Q15011,16,q13
ENSG00000087237,CETP,ENSP00000369106,P11597,16,q13
ENSG00000140848,CPNE2,ENSP00000290776,Q96FN4,16,q13
ENSG00000102931,ARL2BP,ENSP00000219204,Q9Y2Y0,16,q13
ENSG00000125149,PHAF1,ENSP00000219139,Q9BSU1,16,q22.1
ENSG00000237172,B3GNT9,ENSP00000400157,Q6UX72,16,q22.1
ENSG00000102871,TRADD,ENSP00000341268,Q15628,16,q22.1
ENSG00000135722,FBXL8,ENSP00000464169,,16,q22.1
ENSG00000196123,MATCAP1,ENSP00000456838,Q68EN5,16,q22.1
ENSG00000179044,EXOC3L1,ENSP00000325674,Q86VI1,16,q22.1
ENSG00000205250,E2F4,ENSP00000368686,Q16254,16,q22.1
ENSG00000102890,ELMO3,ENSP00000354077,,16,q22.1
ENSG00000168701,TMEM208,ENSP00000462217,,16,q22.1
ENSG00000135723,FHOD1,ENSP00000258201,Q9Y613,16,q22.1
ENSG00000135740,SLC9A5,ENSP00000462446,,16,q22.1
ENSG00000168676,KCTD19,ENSP00000305702,Q17RG1,16,q22.1
ENSG00000159708,LRRC36,ENSP00000329943,Q1X8D7,16,q22.1
ENSG00000159713,TPPP3,ENSP00000377529,Q9BW30,16,q22.1
ENSG00000159714,ZDHHC1,ENSP00000459264,,16,q22.1
ENSG00000176387,HSD11B2,ENSP00000316786,P80365,16,q22.1
ENSG00000159723,AGRP,ENSP00000290953,O00253,16,q22.1
ENSG00000213380,COG8,ENSP00000456705,,16,q22.1
ENSG00000258429,PDF,ENSP00000288022,Q9HBH1,16,q22.1
ENSG00000132603,NIP7,ENSP00000463739,,16,q22.1
ENSG00000157315,TMED6,ENSP00000288025,Q8WW62,16,q22.1
ENSG00000132604,TERF2,ENSP00000254942,Q15554,16,q22.1
ENSG00000176715,ACSF3,ENSP00000439201,,16,q24.3
ENSG00000129910,CDH15,ENSP00000289746,P55291,16,q24.3
ENSG00000170100,ZNF778,ENSP00000405289,,16,q24.3
ENSG00000103226,NOMO3,ENSP00000504575,P69849,16,p13.11
ENSG00000007520,TSR3,ENSP00000007390,Q9UJK0,16,p13.3
ENSG00000133393,CEP20,ENSP00000255759,Q96NB1,16,p13.11
ENSG00000180035,ZNF48,ENSP00000435674,,16,p11.2
ENSG00000179965,ZNF771,ENSP00000416197,Q7L3S4,16,p11.2
ENSG00000179918,SEPHS2,ENSP00000418669,Q99611,16,p11.2
ENSG00000169957,ZNF768,ENSP00000369777,Q9H5H4,16,p11.2
ENSG00000169951,ZNF764,ENSP00000252797,Q96H86,16,p11.2
ENSG00000197162,ZNF785,ENSP00000456097,,16,p11.2
ENSG00000156853,ZNF689,ENSP00000287461,Q96CS4,16,p11.2
ENSG00000156858,PRR14,ENSP00000454789,,16,p11.2
ENSG00000156860,FBRS,ENSP00000348489,,16,p11.2
ENSG00000005844,ITGAL,ENSP00000504379,,16,p11.2
ENSG00000070770,CSNK2A2,ENSP00000454874,,16,q21
ENSG00000103023,PRSS54,ENSP00000455024,Q6PEW0,16,q21
ENSG00000179958,DCTPP1,ENSP00000322524,Q9H773,16,p11.2
ENSG00000103222,ABCC1,ENSP00000382340,P33527,16,p13.11
ENSG00000166152,C16orf78,ENSP00000299191,Q8WTQ4,16,q12.1
ENSG00000102935,ZNF423,ENSP00000455426,Q2M1K9,16,q12.1
ENSG00000121281,ADCY7,ENSP00000460636,,16,q12.1
ENSG00000121274,TENT4B,ENSP00000396995,Q8NDF8,16,q12.1
ENSG00000217555,CKLF,ENSP00000431270,,16,q21
ENSG00000254788,CKLF-CMTM1,ENSP00000435007,,16,q21
ENSG00000140932,CMTM2,ENSP00000368800,Q8TAZ6,16,q21
ENSG00000140931,CMTM3,ENSP00000457451,,16,q22.1
ENSG00000183723,CMTM4,ENSP00000333833,Q8IZR5,16,q22.1
ENSG00000188603,CLN3,ENSP00000490394,,16,p12.1
ENSG00000166780,BMERB1,ENSP00000457867,,16,p13.11
ENSG00000176046,NUPR1,ENSP00000315559,O60356,16,p11.2
ENSG00000197165,SULT1A2,ENSP00000433075,,16,p11.2
ENSG00000166548,TK2,ENSP00000462721,,16,q21
ENSG00000167977,KCTD5,ENSP00000301738,Q9NXV2,16,p13.3
ENSG00000172382,PRSS27,ENSP00000306390,Q9BQR3,16,p13.3
ENSG00000007038,PRSS21,ENSP00000407741,Q9Y6M0,16,p13.3
ENSG00000153446,C16orf89,ENSP00000417158,,16,p13.3
ENSG00000140995,DEF8,ENSP00000458019,Q6ZN54,16,q24.3
ENSG00000103168,TAF1C,ENSP00000437900,Q15572,16,q24.1
ENSG00000011638,LDAF1,ENSP00000461828,,16,p12.3
ENSG00000162066,AMDHD2,ENSP00000457136,,16,p13.3
ENSG00000099364,FBXL19,ENSP00000455871,,16,p11.2
ENSG00000099385,BCL7C,ENSP00000369674,Q8WUZ0,16,p11.2
ENSG00000103549,RNF40,ENSP00000455678,,16,p11.2
ENSG00000153066,TXNDC11,ENSP00000283033,Q6PKC3,16,p13.13
ENSG00000153406,NMRAL1,ENSP00000283429,Q9HBL8,16,p13.3
ENSG00000103253,HAGHL,ENSP00000447170,Q6PII5,16,p13.3
ENSG00000089505,CMTM1,ENSP00000331428,Q8IZ96,16,q21
ENSG00000062038,CDH3,ENSP00000398485,P22223,16,q22.1
ENSG00000039068,CDH1,ENSP00000261769,P12830,16,q22.1
ENSG00000169347,GP2,ENSP00000304044,P55259,16,p12.3
ENSG00000169344,UMOD,ENSP00000379442,P07911,16,p12.3
ENSG00000169340,PDILT,ENSP00000305465,Q8N807,16,p12.3
ENSG00000183549,ACSM5,ENSP00000460112,Q6NUN0,16,p12.3
ENSG00000183747,ACSM2A,ENSP00000460153,,16,p12.3
ENSG00000167194,C16orf92,ENSP00000506393,Q96LL3,16,p11.2
ENSG00000103037,SETD6,ENSP00000310082,Q8TBK2,16,q21
ENSG00000125107,CNOT1,ENSP00000320949,A5YKK6,16,q21
ENSG00000103042,SLC38A7,ENSP00000454646,Q9NVC3,16,q21
ENSG00000125166,GOT2,ENSP00000245206,P00505,16,q21
ENSG00000103479,RBL2,ENSP00000462464,,16,q12.2
